,budget,company,gross,name,rating,released,score,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,title,genres_edited,production_countries_edited,keywords_edited,year_released,budget_norm,score_norm,votes_norm
1358,80000000,Columbia Pictures Corporation,116934650,S.W.A.T.,PG-13,8.08.2003 00:00,6.0,125305,Robert Hamner,2003,1,0.461683125,50,FALSE,9257,tt0257076,S.W.A.T.,S.W.A.T.,"Action, Thriller, Crime",US,"liberation, transport of prisoners, special unit, weapon, los angeles",2003,2.1181455930486592,-0.3256403179615217,1.1932081888815638
1359,35000000,Universal Pictures,28082366,Johnny English,PG,18.07.2003 00:00,6.1,121464,Neal Purvis,2003,0,-0.197646686,-20,FALSE,9486,tt0274166,Johnny English,Johnny English,"Adventure, Action, Comedy","FR, GB","spy, hero, queen, intelligence, coronation, funeral, secret agent, queen elisabeth ii, weapon, spoof, explosion, agent, pen, duringcreditsstinger",2003,0.22106943254668185,-0.2082527917115064,1.1269453177403381
1360,26000000,Metro-Goldwyn-Mayer (MGM),47811138,Agent Cody Banks,PG,14.03.2003 00:00,5.0,28662,Ashley Miller,2003,1,0.838889923,80,FALSE,10923,tt0313911,Agent Cody Banks,Agent Cody Banks,Action,"CA, US","spy, cia, killer robot, delinquent, teen spy",2003,-0.15834579955371356,-1.499515580461679,-0.47402499406596804
1361,90000000,Walt Disney Pictures,75847266,The Haunted Mansion,PG,26.11.2003 00:00,4.9,34691,David Berenbaum,2003,0,-0.1572526,-20,FALSE,10756,tt0338094,The Haunted Mansion,The Haunted Mansion,"Thriller, Fantasy, Comedy, Family, Mystery",US,"secret passage, magic, estate agent, haunted house, family vacation, ghost, aftercreditsstinger",2003,2.5397180731602096,-1.6169031067116943,-0.3700159208791809
1362,23000000,Columbia Pictures Corporation,60060328,Bad Santa,R,26.11.2003 00:00,7.1,118278,Glenn Ficarra,2003,1,1.611318609,160,FALSE,10147,tt0307987,Bad Santa,Bad Santa,"Drama, Comedy, Crime","DE, US","holiday, elves, christmas party, department store, safe, drink, little people, christmas eve, christmas",2003,-0.2848175435871787,0.9656224707886509,1.0719821551639401
1363,30000000,Miramax,15589458,View from the Top,PG-13,21.03.2003 00:00,5.2,22332,Eric Wald,2003,0,-0.4803514,-50,FALSE,11523,tt0264150,View from the Top,View from the Top,"Comedy, Romance",US,"stewardess, casting, boss",2003,0.010283192490906621,-1.2647405279616475,-0.5832267577535386
1364,60000000,Paramount Pictures,53790451,Paycheck,PG-13,25.12.2003 00:00,6.3,93707,Philip K. Dick,2003,0,-0.103492483,-10,FALSE,9620,tt0338337,Paycheck,Paycheck,"Action, Adventure, Mystery, Science Fiction, Thriller","CA, US","prophecy, engineer, scientist, millionaire",2003,1.275000632825558,0.026522260788525286,0.6480964465435144
1365,62000000,Warner Bros.,36906460,Matchstick Men,PG-13,12.09.2003 00:00,7.3,111886,Eric Garcia,2003,0,-0.404734516,-40,FALSE,7270,tt0325805,Matchstick Men,Matchstick Men,"Comedy, Drama, Crime, Thriller",US,"based on novel, con man, daughter, pole dancer, obsessive compulsive disorder, criminal, father daughter relationship, bank vault, neurotic",2003,1.3593151288478682,1.2003975232886828,0.961710800741989
1366,60000000,Other,104297061,Daddy Day Care,PG,9.05.2003 00:00,5.5,53301,Geoff Rodkey,2003,1,0.73828435,70,FALSE,10708,tt0317303,Daddy Day Care,Daddy Day Care,"Comedy, Family",US,"competition, success, kindergarten, children, unemployment",2003,1.275000632825558,-0.9125779492116004,-0.048966185930415164
1367,46000000,Touchstone Pictures,52802140,The Recruit,PG-13,31.01.2003 00:00,6.6,118822,Roger Towne,2003,1,0.147872609,10,FALSE,1647,tt0292506,The Recruit,The Recruit,"Action, Thriller",US,"spy, cia, extramarital affair",2003,0.6847991606693874,0.3786848395385723,1.0813669512849573
1368,36000000,Other,26183197,A Man Apart,R,4.04.2003 00:00,6.1,40381,Christian Gudegast,2003,0,-0.272688972,-30,FALSE,8409,tt0266465,A Man Apart,A Man Apart,"Action, Drama","DE, US","repayment, arbitrary law, cop, loss of wife",2003,0.2632266805578369,-0.2082527917115064,-0.27185509380457173
1369,16000000,Warner Bros.,34308901,Malibu's Most Wanted,PG-13,18.04.2003 00:00,5.1,16779,Fax Bahr,2003,1,1.144306313,110,FALSE,13411,tt0328099,Malibu's Most Wanted,Malibu's Most Wanted,"Comedy, Crime",US,"street gang, los angeles",2003,-0.579918279665264,-1.3821280542116638,-0.6790241343344358
1370,33000000,Touchstone Pictures,132716677,Bringing Down the House,PG-13,7.03.2003 00:00,5.6,31366,Jason Filardi,2003,1,3.021717485,300,FALSE,10678,tt0305669,Bringing Down the House,Bringing Down the House,Comedy,US,"prison, ex-boyfriend, support, escape, lawyer",2003,0.13675493652437176,-0.795190422961585,-0.4273770368762065
1371,80000000,Paramount Pictures,19481943,Timeline,PG-13,26.11.2003 00:00,5.6,55054,Michael Crichton,2003,0,-0.756475713,-80,FALSE,9562,tt0300556,Timeline,Timeline,"Action, Adventure, Science Fiction",US,"professor, time travel, quantum mechanics, hundred years' war, excavation, knight, medieval times",2003,2.1181455930486592,-0.795190422961585,-0.01872437048897581
1372,80000000,Warner Bros.,20991364,Looney Tunes: Back in Action,PG,14.11.2003 00:00,5.7,26853,Larry Doyle,2003,0,-0.73760795,-70,FALSE,10715,tt0318155,Looney Tunes: Back in Action,Looney Tunes: Back in Action,"Animation, Comedy, Family","DE, US","spy, duck, bunny, wretch, film industry, live action and animation",2003,2.1181455930486592,-0.6778028967115687,-0.5052328914610416
1373,60000000,Other,49443628,Runaway Jury,PG-13,17.10.2003 00:00,7.1,80544,John Grisham,2003,0,-0.175939533,-20,FALSE,11329,tt0313542,Runaway Jury,Runaway Jury,"Drama, Thriller",US,"court case, gun rampage, firearm, jury, suspense, person running amok, lobbyist",2003,1.275000632825558,0.9656224707886509,0.4210154330491241
1374,55000000,Twentieth Century Fox Film Corporation,33832741,Stuck on You,PG-13,12.12.2003 00:00,5.8,46442,Charles B. Wessler,2003,0,-0.384859255,-40,FALSE,1792,tt0338466,Stuck on You,Stuck on You,Comedy,US,"sex, dancer, martial arts, cook, stripper, love, bully, hollywood, twins, flashback, freak, actor, anxiety, conjoined, siamese",2003,1.064214392769783,-0.5604153704615534,-0.1672939737871365
1375,60000000,Castle Rock Entertainment,66934963,Kangaroo Jack,PG,17.01.2003 00:00,4.4,25060,Steve Bing,2003,1,0.115582717,10,FALSE,10628,tt0257568,Kangaroo Jack,Kangaroo Jack,"Comedy, Adventure, Crime","AU, US","money delivery, fool, australia, hoodlum, kangaroo",2003,1.275000632825558,-2.203840737961773,-0.536164765440791
1376,60000000,Universal Pictures,35327628,Intolerable Cruelty,PG-13,10.10.2003 00:00,6.3,80789,Robert Ramsey,2003,0,-0.4112062,-40,FALSE,11775,tt0138524,Intolerable Cruelty,Intolerable Cruelty,"Crime, Comedy, Romance",US,"california, assassin, infidelity, fetish, hitman, tycoon, court, satire, lawyer, inheritance, divorce",2003,1.275000632825558,0.026522260788525286,0.4252420415962733
1377,12000000,Other,4750602,In the Cut,R,31.10.2003 00:00,5.3,19446,Jane Campion,2003,0,-0.6041165,-60,FALSE,10944,tt0199626,In the Cut,In the Cut,"Mystery, Thriller","AU, US","eroticism, suspense, woman director",2003,-0.7485472717098842,-1.147353001711632,-0.633014481292611
1378,18000000,Twentieth Century Fox Film Corporation,56127162,Just Married,PG-13,10.01.2003 00:00,5.4,60573,Sam Harper,2003,1,2.118175667,210,FALSE,12090,tt0305711,Just Married,Just Married,Comedy,"DE, US","venice, france, prison, fire, europe, married couple, honeymoon, castle, just married, chewing gum, marriage, police, vacation",2003,-0.49560378364295393,-1.0299654754616157,0.07648645633435779
1379,50000000,Touchstone Pictures,60476872,Shanghai Knights,PG-13,7.02.2003 00:00,6.2,87352,Alfred Gough,2003,1,0.20953744,20,FALSE,6038,tt0300471,Shanghai Knights,Shanghai Knights,"Action, Adventure, Comedy, Western","HK, US","london england, indian territory, emperor, revenge, murder, arrow, duringcreditsstinger, imperial seal",2003,0.8534281527140075,-0.09086526546149003,0.5384633962695001
1380,45000000,Metro-Goldwyn-Mayer (MGM),90186328,"Legally Blonde 2: Red, White & Blonde",PG-13,2.07.2003 00:00,4.7,50536,Amanda Brown,2003,1,1.004140622,100,FALSE,10327,tt0333780,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",Comedy,US,"washington d.c., boston, chambers of a barrister, tierversuch, lawyer",2003,0.6426419126582323,-1.8516781592117262,-0.0966664823910996
1381,87000000,Universal Pictures,120277854,Seabiscuit,PG-13,25.07.2003 00:00,7.3,59979,Laura Hillenbrand,2003,1,0.382504069,40,FALSE,4464,tt0329575,Seabiscuit,Seabiscuit,"Drama, History",US,"horse race, american dream, racehorse, great depression",2003,2.4132463291267445,1.2003975232886828,0.06623908704045306
1382,20000000,Metro-Goldwyn-Mayer (MGM),36922190,Uptown Girls,PG-13,15.08.2003 00:00,6.1,30845,Julia Dahl,2003,1,0.8461095,80,FALSE,14926,tt0263757,Uptown Girls,Uptown Girls,Comedy,US,"new york, nanny",2003,-0.4112892876206439,-0.2082527917115064,-0.4363650493376953
1383,30000000,Warner Bros.,34604054,Cradle 2 the Grave,R,28.02.2003 00:00,5.8,36878,John O'Brien,2003,1,0.153468467,20,FALSE,10623,tt0306685,Cradle 2 the Grave,Cradle 2 the Grave,"Action, Crime, Drama",US,"robbery, diamant, intelligence, bank robber, thief, bank robbery, financial transactions, hoodlum",2003,0.010283192490906621,-0.5604153704615534,-0.33228697029707716
1384,35000000,Other,52277485,Radio,PG,24.10.2003 00:00,6.9,33842,Mike Rich,2003,1,0.493642429,50,FALSE,13920,tt0316465,Radio,Radio,Drama,US,"biography, friendship, sport",2003,0.22106943254668185,0.7308474182886203,-0.3846624133548124
1385,41000000,Other,22108977,The Medallion,PG-13,22.08.2003 00:00,5.2,32750,Alfred Cheung,2003,0,-0.460756659,-50,FALSE,10610,tt0288045,The Medallion,The Medallion,"Thriller, Fantasy, Action, Comedy","HK, US","detective, medallion, leather jacket, wretch, fighter, wizardry, interpol",2003,0.47401292061361217,-1.2647405279616475,-0.4035010114506776
1386,56000000,Other,12870569,Gods and Generals,PG-13,21.02.2003 00:00,6.3,13829,Jeff Shaara,2003,0,-0.770168411,-80,FALSE,16072,tt0279111,Gods and Generals,Gods and Generals,"Drama, History, War",US,"war, battle, union soldier, confederate soldier, american civil war, secession",2003,1.1063716407809379,0.026522260788525286,-0.7299159515348043
1387,20000000,Metro-Goldwyn-Mayer (MGM),15408822,A Guy Thing,PG-13,17.01.2003 00:00,5.6,14915,Greg Glienna,2003,0,-0.2295589,-20,FALSE,9582,tt0295289,A Guy Thing,A Guy Thing,"Comedy, Romance",US,"infidelity, bachelor, blackmail, fantasy, truth, party, liar, friends, misunderstanding, wedding, fiancée",2003,-0.4112892876206439,-0.795190422961585,-0.7111808622196856
1388,5000000,Other,728253,Party Monster,R,17.10.2003 00:00,6.3,13310,Fenton Bailey,2003,0,-0.8543494,-90,FALSE,1415,tt0320244,Party Monster,Party Monster,"Comedy, Drama, Crime","NL, US","new york, hotel, based on novel, birthday, bath, nightclub, donut, hallucination, costume, injection, death of a friend, arrest, police, party, friends, independent film, man man relationship, money, drug",2003,-1.0436480077879695,0.026522260788525286,-0.7388694610693776
1389,18000000,DreamWorks,3203044,Anything Else,R,19.09.2003 00:00,6.4,26603,Woody Allen,2003,0,-0.822053111,-80,FALSE,10739,tt0313792,Anything Else,Anything Else,"Comedy, Romance","GB, NL, FR","psychoanalysis, comedian, relationship problems, advice, experience",2003,-0.49560378364295393,0.14390978703854165,-0.5095457573254796
1390,52000000,Metro-Goldwyn-Mayer (MGM),23020488,Bulletproof Monk,PG-13,16.04.2003 00:00,5.5,43940,Ethan Reiff,2003,0,-0.557298308,-60,FALSE,11817,tt0245803,Bulletproof Monk,Bulletproof Monk,"Action, Comedy, Fantasy",US,"monk, homeless person, injection, fall, knife fight, scroll, the force",2003,0.9377426487363176,-0.9125779492116004,-0.21045713535843216
1391,25000000,Other,39399750,Rugrats Go Wild,PG,13.06.2003 00:00,5.6,6205,Kate Boutilier,2003,1,0.57599,60,FALSE,20694,tt0337711,Rugrats Go Wild,Rugrats Go Wild,"Animation, Family",US,kids and family,2003,-0.20050304756486861,-0.795190422961585,-0.861441108936706
1392,35200000,DreamWorks,37788228,Head of State,PG-13,28.03.2003 00:00,5.4,15690,Chris Rock,2003,1,0.073529205,10,FALSE,9776,tt0325537,Head of State,Head of State,Comedy,US,"usa, black people, usa president, presidential election, election campaign",2003,0.22950088214891287,-1.0299654754616157,-0.6978109780399278
1393,17000000,Paramount Pictures,22734486,Dickie Roberts: Former Child Star,PG-13,5.09.2003 00:00,5.6,12287,Fred Wolf,2003,1,0.337322706,30,FALSE,13778,tt0325258,Dickie Roberts: Former Child Star,Dickie Roberts: Former Child Star,Comedy,US,"loser, child prodigy",2003,-0.537761031654109,-0.795190422961585,-0.756517708186658
1394,2500000,Other,548712,All the Real Girls,R,1.08.2003 00:00,6.9,9474,David Gordon Green,2003,0,-0.7805152,-80,FALSE,13132,tt0299458,All the Real Girls,All the Real Girls,"Drama, Romance",US,"southern usa, small town, virgin, independent film, best friend",2003,-1.1490411278158572,0.7308474182886203,-0.8050460748933145
1395,780000,Other,1310470,Saints and Soldiers,PG-13,25.03.2005 00:00,6.8,18516,Geoffrey Panos,2003,1,0.680089744,70,FALSE,10105,tt0373283,Saints and Soldiers,Saints and Soldiers,"Action, Adventure, Drama, History, War",US,"winter, belgium, world war ii, nazis, bravery, ardennen, slaughter, nazi germany, soldier",2005,-1.221551594395044,0.613459892038604,-0.6490583423083204
1396,10000000,Touchstone Pictures,31041759,Calendar Girls,PG-13,1.01.2004 00:00,6.9,20538,Juliette Towhidi,2003,1,2.1041759,210,FALSE,8696,tt0337909,Calendar Girls,Calendar Girls,Comedy,GB,"female nudity, england, mannequin, leukemia, calendar",2004,-0.8328617677321943,0.7308474182886203,-0.6141758831967458
1397,15000000,Other,12212417,Confidence,R,25.04.2003 00:00,6.7,31315,Doug Jung,2003,0,-0.185838867,-20,FALSE,10743,tt0310910,Confidence,Confidence,"Action, Comedy, Thriller, Crime","CA, DE, US","grifter, con, big con, con game, premarital sex",2003,-0.622075527676419,0.49607236578858865,-0.4282568615125518
1398,3200000,Other,8243880,The Cooler,R,16.01.2004 00:00,7.0,29549,Frank Hannah,2003,1,1.5762125,160,FALSE,10744,tt0318374,The Cooler,The Cooler,"Drama, Romance",US,"casino, jinx, bad luck",2004,-1.1195310542080485,0.8482349445386357,-0.458722945978942
1399,17000000,Touchstone Pictures,1571504,Veronica Guerin,R,17.10.2003 00:00,6.9,17055,Carol Doyle,2003,0,-0.907558588,-90,FALSE,10629,tt0312549,Veronica Guerin,Veronica Guerin,"Drama, Crime, Thriller","IE, GB, US","journalism, police, drug scene, murder, drug lord",2003,-0.537761031654109,0.7308474182886203,-0.6742627304200962
1400,4000000,Other,732241,The Shape of Things,R,16.05.2003 00:00,6.7,10052,Neil LaBute,2003,0,-0.81693975,-80,FALSE,22958,tt0308878,The Shape of Things,The Shape of Things,"Comedy, Drama, Romance","FR, GB, US","seduction, college, love, friends, betrayal, independent film, makeover",2003,-1.0858052557991247,0.49607236578858865,-0.7950747290147337
1401,850000,Other,819939,Latter Days,R,1.07.2004 00:00,7.1,15271,C. Jay Cox,2003,0,-0.035365882,0,FALSE,15708,tt0345551,Latter Days,Latter Days,"Drama, Comedy, Romance",US,"gay, coming out, religion, mormon",2004,-1.218600587034263,0.9656224707886509,-0.7050393412287258
1402,16000000,Other,14108518,How to Deal,PG-13,18.07.2003 00:00,5.6,8473,Sarah Dessen,2003,0,-0.118217625,-10,FALSE,17403,tt0319524,How to Deal,How to Deal,"Drama, Comedy, Romance",US,woman director,2003,-0.579918279665264,-0.795190422961585,-0.8223147898145243
1403,20000000,Other,47887943,The Jungle Book 2,G,14.02.2003 00:00,5.4,12558,Karl Geurs,2003,1,1.39439715,140,FALSE,14873,tt0283426,The Jungle Book 2,The Jungle Book 2,"Family, Animation, Adventure","AU, US","river, musical, tiger, village, feral child, sequel, bear, jungle, orphan, vulture, gong, lost, shake, mango",2003,-0.4112892876206439,-1.0299654754616157,-0.7518425615896072
1404,15000000,Paramount Pictures,30238577,The Fighting Temptations,PG-13,19.09.2003 00:00,5.5,6052,Elizabeth Hunter,2003,1,1.015905133,100,FALSE,22309,tt0191133,The Fighting Temptations,The Fighting Temptations,"Comedy, Music, Romance",US,church choir,2003,-0.622075527676419,-0.9125779492116004,-0.8640805828457421
1405,5000000,Other,896993,Intermission,R,16.04.2004 00:00,6.9,14096,Mark O'Rowe,2003,0,-0.8206014,-80,FALSE,16941,tt0332658,Intermission,Intermission,"Romance, Action, Comedy, Crime, Mystery, Drama","IE, GB","suspense, thriller, independent film",2004,-1.0436480077879695,0.7308474182886203,-0.7253098107915845
1406,7500000,Other,197148,Code 46,R,17.09.2004 00:00,6.2,18738,Frank Cottrell Boyce,2003,0,-0.9737136,-100,FALSE,2577,tt0345061,Code 46,Code 46,"Drama, Romance, Science Fiction, Thriller",GB,"seattle, shanghai, future, insurance salesman, dystopia",2004,-0.9382548877600819,-0.09086526546149003,-0.6452285174206994
1407,30000000,Other,14208384,Alex & Emma,PG-13,20.06.2003 00:00,5.6,11953,Jeremy Leven,2003,0,-0.5263872,-50,FALSE,17813,tt0318283,Alex & Emma,Alex & Emma,"Comedy, Romance",US,"gambling, sex, casino, based on novel, vandalism, lie, kiss, love, disappearance, writer, death, fortune",2003,0.010283192490906621,-0.795190422961585,-0.7622796969815472
1408,5740000,Other,647054,Japanese Story,R,25.09.2003 00:00,6.7,5814,Alison Tilson,2003,0,-0.887272822,-90,FALSE,13433,tt0304229,Japanese Story,Japanese Story,"Drama, Romance",AU,"love, independent film, woman director",2003,-1.012451644259715,0.49607236578858865,-0.868186431148687
1409,15000000,Other,19067,Stander,R,10.10.2003 00:00,7.2,7443,Bima Stagg,2003,0,-0.998728867,-100,FALSE,18927,tt0326208,Stander,Stander,"Action, Crime, Drama","CA, DE, GB","bank, bank robber, south africa, ex-cop, woman director",2003,-0.622075527676419,1.0830099970386673,-0.8400837971760089
1410,10000000,Other,1011054,Owning Mahowny,R,25.09.2003 00:00,7.1,11120,Gary Stephen Ross,2003,0,-0.8988946,-90,FALSE,15394,tt0285861,Owning Mahowny,Owning Mahowny,"Crime, Drama, Thriller","CA, GB","female nudity, gambling, casino, nudity, banker, toronto, fraud, niagara falls, based on true story, atlantic city, money, las vegas, surveillance, gambler, bank fraud",2003,-0.8328617677321943,0.9656224707886509,-0.7766501660418546
1411,1000000,Other,279282,The Battle of Shaker Heights,PG-13,22.08.2003 00:00,6.1,3926,Erica Beeney,2003,0,-0.720718,-70,FALSE,21413,tt0357470,The Battle of Shaker Heights,The Battle of Shaker Heights,"Comedy, Drama, Romance",US,"fantasy, enemy, sister, high school, battlefield, bully, teenager, strategy, addict",2003,-1.2122769998325897,-0.2082527917115064,-0.9007571941569229
