,budget,company,director,gross,name,released,star,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,overview,popularity,title,keywords_edited,year_released,budget_norm,popularity_norm
1233,72000000,Castle Rock Entertainment,Other,27807266,The Majestic,21.12.2001 00:00,Jim Carrey,Michael Sloane,2001,0,-0.613787972,-60,11086,tt0268995,The Majestic,"Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",8.063684,The Majestic,"california, falsely accused, prosecution, anti-communism, hollywood, writer",2001,1.7396090853163562,-0.017087758793667192
1234,27000000,Other,Other,15652637,Life as a House,9.11.2001 00:00,Hayden Christensen,Mark Andrus,2001,0,-0.420272704,-40,11457,tt0264796,Life as a House,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",4.145598,Life as a House,"father son relationship, house, cancer, drug, divorce, ex-wife, unemployment",2001,-0.1279506833704298,-1.0584840845861758
1235,25000000,Twentieth Century Fox Film Corporation,Other,36845124,Kiss of the Dragon,6.07.2001 00:00,Jet Li,Jet Li,2001,1,0.47380496,50,2140,tt0271027,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",7.637345,Kiss of the Dragon,"paris, prostitute, drug",2001,-0.21095333975650918,-0.13040529907789086
1236,23000000,Fox 2000 Pictures,Other,27338033,Someone Like You...,30.03.2001 00:00,Ashley Judd,Laura Zigman,2001,1,0.18861013,20,12658,tt0244970,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",5.298111,Someone Like You...,"feminism, cohabitant, tv show, man-woman relation, man between two women",2001,-0.29395599614258855,-0.7521552281935134
1237,46000000,Other,Other,93607673,America's Sweethearts,20.07.2001 00:00,Julia Roberts,Billy Crystal,2001,1,1.034949413,100,11467,tt0265029,America's Sweethearts,"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.",6.468538,America's Sweethearts,"film business, film producer, wife husband relationship, fictitious marriage, married couple, marriage crisis",2001,0.6605745522973242,-0.4410649720305939
1238,48000000,Columbia Pictures,Other,30165536,Riding in Cars with Boys,19.10.2001 00:00,Drew Barrymore,Beverly D'Onofrio,2001,0,-0.371551333,-40,11091,tt0200027,Riding in Cars with Boys,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",4.556123,Riding in Cars with Boys,"baby, becoming an adult, puberty, dream, drug addiction, wife, unwillingly pregnant, writer, youth, marriage problems, woman director",2001,0.7435772086834035,-0.9493697806515582
1239,30000000,Paramount Pictures,Other,80936232,Jimmy Neutron: Boy Genius,21.12.2001 00:00,Debi Derryberry,John A. Davis,2001,1,1.6978744,170,12589,tt0268397,Jimmy Neutron: Boy Genius,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",7.308162,Jimmy Neutron: Boy Genius,"showdown, gi, villain, genius, alien, rescue, miniaturization, robot, battle, laser gun, spear, boy genius",2001,-0.003446698791310757,-0.2178995416017545
1240,60000000,Warner Bros.,Other,93385515,Cats & Dogs,4.07.2001 00:00,Alec Baldwin,John Requa,2001,1,0.55642525,60,10992,tt0239395,Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",8.142251,Cats & Dogs,"fight, governance, puppy, allergy, 3d",2001,1.2415931469998798,0.0037947295255120195
1241,5000000,Other,Other,16017403,O,31.08.2001 00:00,Mekhi Phifer,William Shakespeare,2001,1,2.2034806,220,11065,tt0184791,O,"Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...",5.378833,O,"sex, jealousy, girlfriend, high school, columbine, high school sports, friends, drug, xenophobia",2001,-1.0409799036173029,-0.7306999578879041
1242,22000000,Miramax,Other,11560259,Get Over It,9.03.2001 00:00,Kirsten Dunst,R. Lee Fleming Jr.,2001,0,-0.474533682,-50,10050,tt0192071,Get Over It,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",7.867139,Get Over It,"theatre play, theatre group, high school, falling in love",2001,-0.3354573243356282,-0.06932786808501226
1243,22000000,Columbia Pictures Corporation,Dennis Dugan,19351569,Saving Silverman,9.02.2001 00:00,Jason Biggs,Hank Nelken,2001,0,-0.120383227,-10,10878,tt0239948,Saving Silverman,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",8.526823,Saving Silverman,"female nudity, harassment, male friendship, dark comedy, director cameo, duringcreditsstinger",2001,-0.3354573243356282,0.10601093095720007
1244,34000000,Warner Bros.,Other,19693891,Summer Catch,24.08.2001 00:00,Freddie Prinze Jr.,Kevin Falls,2001,0,-0.420767912,-40,26602,tt0234829,Summer Catch,"A coming-of-age romantic comedy set against the backdrop of the Cape Cod Baseball League. Local boy Ryan Dunne (Freddie Prinze Jr.), now a pitcher for Boston College, meets Tenley Parrish (Jessica Biel), the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.",5.499867,Summer Catch,"beach, baseball, sport, bikini, party, love, romance, pool, summer, flashback",2001,0.16255861398084798,-0.698530076242639
1245,14000000,Other,Other,14249005,Freddy Got Fingered,20.04.2001 00:00,Tom Green,Tom Green,2001,1,0.017786071,0,13166,tt0240515,Freddy Got Fingered,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",7.187919,Freddy Got Fingered,"wheelchair, slacker, sausage",2001,-0.6674679498799456,-0.24985918169190796
1246,11000000,New Line Cinema,Other,13276953,Sugar & Spice,26.01.2001 00:00,Marla Sokoloff,Mandy Nelson,2001,1,0.206995727,20,16723,tt0186589,Sugar & Spice,"When Jack (James Marsden) and Diane (Marley Shelton) find themselves in an unexpected adult situation, the A-Squad comes to their rescue. In order to help their friend Diane, the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship, their future and the nation's notion of teen spirit.",7.715908,Sugar & Spice,"rebel, american football, robbery, bank, mask, cheerleader, high school, love, money, teenager, pregnancy, quarterback, woman director, guns, squad",2001,-0.7919719344590648,-0.10952387392713184
1247,75000000,Twentieth Century Fox Film Corporation,Other,5411999,Monkeybone,23.02.2001 00:00,Brendan Fraser,Kaja Blackley,2001,0,-0.927840013,-90,23685,tt0166276,Monkeybone,"After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",8.893957,Monkeybone,"parallel world, organ donation, horniness agent, aftercreditsstinger",2001,1.864113069895475,0.2035922496606453
1248,32000000,Paramount Pictures,Other,40219708,Hardball,14.09.2001 00:00,Keanu Reeves,Daniel Coyle,2001,1,0.256865875,30,20857,tt0180734,Hardball,"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",7.674549,Hardball,gay,2001,0.0795559575947686,-0.12051676960079809
1249,18000000,Columbia Pictures Corporation,Other,13729742,The Tailor of Panama,30.03.2001 00:00,Pierce Brosnan,John le Carré,2001,0,-0.237236556,-20,2575,tt0236784,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",6.226933,The Tailor of Panama,"dancing, spy, birthday, map, fireworks, bridge, secret agent, president, children, independent film, debt, swimming, political, band",2001,-0.5014626371077869,-0.505281673576476
1250,75000000,Paramount Pictures,Other,45207112,Domestic Disturbance,2.11.2001 00:00,John Travolta,Lewis Colick,2001,0,-0.397238507,-40,11456,tt0249478,Domestic Disturbance,A divorced father discovers that his 12-year-old son's new stepfather is not what he made himself out to be.,6.353996,Domestic Disturbance,"menace, adoption, dangerous, adoptive father, threat to death, step father, murder, divorce, ex-wife, child, murder hunt",2001,1.864113069895475,-0.47150933132973255
1251,94000000,Other,Renny Harlin,32616869,Driven,27.04.2001 00:00,Sylvester Stallone,Jan Skrentny,2001,0,-0.653012032,-70,10477,tt0132245,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",5.310558,Driven,"competition, running, career, idol, racing car",2001,2.652638305563229,-0.748846913861684
1252,57000000,Universal Pictures,Other,25543895,Captain Corelli's Mandolin,17.08.2001 00:00,Nicolas Cage,Shawn Slovo,2001,0,-0.551861491,-60,1722,tt0238112,Captain Corelli's Mandolin,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.",9.243715,Captain Corelli's Mandolin,"officer, greek island, mandolin, italian soldier, resistance fighter, greek history, italian army, allied forces",2001,1.1170891624207606,0.29655516474636207
