,budget,company,country,director,genre,gross,name,released,runtime,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,tagline,title,genres_edited,production_countries_edited,year_released,budget_norm,runtime_norm,votes_norm,popularity_norm
1351,75000000,Columbia Pictures Corporation,USA,Other,Comedy,120908074,50 First Dates,13.02.2004 00:00,99,283647,George Wing,2004,1,0.612107653,60,1824,tt0343660,50 First Dates,11.134888,Imagine having to win over the girl of your dreams... every friggin' day.,50 First Dates,"Comedy, Romance",US,2004,1.9377432862299413,-0.41586354975340833,3.745717773712798,0.8807837467901017
1352,26000000,DreamWorks,USA,Other,Comedy,85288303,Anchorman: The Legend of Ron Burgundy,9.07.2004 00:00,94,286238,Will Ferrell,2004,1,2.280319346,229,8699,tt0357413,Anchorman: The Legend of Ron Burgundy,10.33012,They bring you the news so you don't have to get it yourself.,Anchorman: The Legend of Ron Burgundy,Comedy,US,2004,-0.15983654030354663,-0.7709259931313783,3.78871171119054,0.6556139950563168
1353,60000000,Twentieth Century Fox Film Corporation,USA,Other,Action,80282231,AVP: Alien vs. Predator,13.08.2004 00:00,101,157399,Dan O'Bannon,2004,1,0.338037183,30,395,tt0370263,AVP: Alien vs. Predator,12.636205,Whoever wins... We lose,AVP: Alien vs. Predator,"Adventure, Science Fiction, Action","CA, CZ, DE, GB, US",2004,1.2956270128013223,-0.27383857240222037,1.6508128649169707,1.3008441569501865
1354,40000000,Walt Disney Pictures,USA,Other,Comedy,95170481,The Princess Diaries 2: Royal Engagement,11.08.2004 00:00,113,59819,Meg Cabot,2004,1,1.379262025,140,11130,tt0368933,The Princess Diaries 2: Royal Engagement,8.248895,It can take a lifetime to find true love; she's got 30 days!,The Princess Diaries 2: Royal Engagement,"Comedy, Drama, Family, Romance",US,2004,0.43947198156316414,0.5783112917049077,0.03161239441211658,0.07329845001458132
1355,65000000,New Line Cinema,USA,Other,Action,52411906,Blade: Trinity,8.12.2004 00:00,113,143476,David S. Goyer,2004,0,-0.193662985,-20,36648,tt0359013,Blade: Trinity,18.860681,The final hunt begins.,Blade: Trinity,"Science Fiction, Action, Horror, Thriller, Adventure, Fantasy",US,2004,1.509665770610862,0.5783112917049077,1.4197806026620097,3.042419015285637
1356,42000000,Universal Pictures,USA,Other,Comedy,88097164,Along Came Polly,16.01.2004 00:00,90,111747,John Hamburg,2004,1,1.097551524,110,5966,tt0343135,Along Came Polly,15.725542,"For the most cautious man on Earth, life is about to get interesting.",Along Came Polly,"Comedy, Romance",US,2004,0.52508748468698,-1.0549759478337544,0.8932832494272434,2.1652240096679845
1357,25000000,Other,USA,Other,Drama,14161590,Dirty Dancing: Havana Nights,27.02.2004 00:00,86,23521,Kate Gunzinger,2004,0,-0.4335364,-40,10677,tt0338096,Dirty Dancing: Havana Nights,4.475359,Break the rules. Find your freedom. Live your life.,Dirty Dancing: Havana Nights,"Drama, Romance",US,2004,-0.20264429186545455,-1.3390259025361304,-0.5707009759341142,-0.9825165976494665
1358,9000000,Other,USA,Other,Adventure,18225165,Harold & Kumar Go to White Castle,30.07.2004 00:00,88,163200,Jon Hurwitz,2004,1,1.025018333,100,11282,tt0366551,Harold & Kumar Go to White Castle,8.344105,Fast Food. High Times.,Harold & Kumar Go to White Castle,"Comedy, Adventure",US,2004,-0.8875683168559811,-1.1970009251849423,1.7470721591309353,0.09993769519154418
1359,30000000,Paramount Pictures,USA,Other,Action,32774834,Team America: World Police,15.10.2004 00:00,98,142880,Trey Parker,2004,1,0.092494467,10,3989,tt0372588,Team America: World Police,11.428941,Putting The 'F' back in 'Freedom',Team America: World Police,"Music, Adventure, Animation, Action, Comedy","DE, US",2004,0.011394465944085023,-0.48687603842900234,1.4098908354922937,0.9630581923527666
1360,35000000,Miramax,USA,Other,Comedy,22918387,Ella Enchanted,9.04.2004 00:00,96,51752,Laurie Craig,2004,0,-0.345188943,-30,14442,tt0327679,Ella Enchanted,11.316988,Get enchanted,Ella Enchanted,"Family, Fantasy, Comedy","IE, GB",2004,0.2254332237536246,-0.6289010157801903,-0.10224792732966102,0.9317343459574671
1361,10000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,9436390,Sleepover,9.07.2004 00:00,89,13433,Elisa Bell,2004,0,-0.056361,-10,9893,tt0368975,Sleepover,5.327657,The rules are set. The game is on.,Sleepover,"Comedy, Family",US,2004,-0.8447605652940733,-1.1259884365093484,-0.7380969007799122,-0.7440482079232328
1362,15000000,Walt Disney Pictures,Other,Other,Comedy,29331068,Confessions of a Teenage Drama Queen,20.02.2004 00:00,89,24586,Dyan Sheldon,2004,1,0.955404533,100,11132,tt0361467,Confessions of a Teenage Drama Queen,7.423275,She's making a scene over everything.,Confessions of a Teenage Drama Queen,Comedy,"DE, US",2004,-0.6307218074845337,-1.1259884365093484,-0.5530288248674236,-0.15770557900551818
1363,45000000,Other,Other,Other,Action,51201453,Resident Evil: Apocalypse,10.09.2004 00:00,94,164937,Paul W.S. Anderson,2004,1,0.137810067,10,1577,tt0318627,Resident Evil: Apocalypse,7.850797,You're all going to die.,Resident Evil: Apocalypse,"Horror, Action, Science Fiction","GB, US, DE, FR, CA",2004,0.6535107393727038,-0.7709259931313783,1.7758951886171714,-0.03808722613769636
1364,2700000,Other,USA,Richard Linklater,Drama,5792822,Before Sunset,30.07.2004 00:00,80,183175,Richard Linklater,2004,1,1.14548963,110,80,tt0381681,Before Sunset,7.048957,What if you had a second chance with the one that got away?,Before Sunset,"Drama, Romance",US,2004,-1.157257151696001,-1.7651008345896944,2.0785287014381133,-0.26243773924236546
1365,40000000,Other,USA,Other,Mystery,48022900,Secret Window,12.03.2004 00:00,96,157858,Stephen King,2004,1,0.2005725,20,1586,tt0363988,Secret Window,9.524283,The most important part of a story is the ending.,Secret Window,"Thriller, Mystery",US,2004,0.43947198156316414,-0.6289010157801903,1.6584293131231782,0.4301451428804123
1366,45000000,Warner Bros.,USA,Other,Crime,32682342,Taking Lives,19.03.2004 00:00,103,69195,Michael Pye,2004,0,-0.273725733,-30,11081,tt0364045,Taking Lives,7.85646,He would kill to be you.,Taking Lives,"Action, Crime, Mystery, Thriller",US,2004,0.6535107393727038,-0.13181359505103235,0.18719369807530076,-0.036502749239921514
1367,100000000,Warner Bros.,USA,Other,Action,40202379,Catwoman,23.07.2004 00:00,104,93348,Bob Kane,2004,0,-0.59797621,-60,314,tt0327554,Catwoman,13.340272,CATch her in IMAX,Catwoman,"Action, Crime",US,2004,3.007937075277639,-0.06080110637543835,0.5879781719849517,1.4978383112828029
1368,80000000,Warner Bros.,USA,Other,Animation,84216833,Scooby-Doo 2: Monsters Unleashed,26.03.2004 00:00,93,36847,William Hanna,2004,1,0.052710413,10,11024,tt0331632,Scooby-Doo 2: Monsters Unleashed,7.65458,They came. They saw. They ran.,Scooby-Doo 2: Monsters Unleashed,"Mystery, Fantasy, Adventure, Comedy",US,2004,2.151782044039481,-0.8419384818069724,-0.34957507441794605,-0.092987685867641
1369,80000000,Columbia Pictures Corporation,USA,Other,Comedy,42044321,Spanglish,17.12.2004 00:00,131,69272,James L. Brooks,2004,0,-0.474445988,-50,2539,tt0371246,Spanglish,11.202764,Every family has a hero.,Spanglish,Comedy,US,2004,2.151782044039481,1.8565360878655996,0.18847140289420702,0.8997750859942978
1370,70000000,Paramount Pictures,USA,Other,Action,37760080,Sky Captain and the World of Tomorrow,17.09.2004 00:00,106,75399,Kerry Conran,2004,0,-0.460570286,-50,5137,tt0346156,Sky Captain and the World of Tomorrow,9.64113,Who will save us?,Sky Captain and the World of Tomorrow,"Mystery, Action, Thriller, Science Fiction, Adventure","GB, US",2004,1.7237045284204018,0.08122387097574965,0.2901402006271773,0.46283830411549814
1371,30000000,Paramount Pictures,USA,Other,Animation,85417988,The SpongeBob SquarePants Movie,19.11.2004 00:00,87,64107,Stephen Hillenburg,2004,1,1.847266267,180,11836,tt0345950,The SpongeBob SquarePants Movie,11.213712,Bigger. Better. More absorbent.,The SpongeBob SquarePants Movie,"Animation, Comedy, Family",US,2004,0.011394465944085023,-1.2680134138605363,0.10276561861302676,0.9028382774258423
1372,28000000,Other,Other,Other,Biography,64378093,Miracle,6.02.2004 00:00,135,39178,Eric Guggenheim,2004,1,1.299217607,130,14292,tt0349825,Miracle,8.248999,"If you believe in yourself, anything can happen.",Miracle,"Drama, History",US,2004,-0.0742210371797308,2.1405860425679757,-0.31089546490014713,0.07332754865441342
1373,40000000,Universal Pictures,Other,Other,Comedy,40226215,Bridget Jones: The Edge of Reason,19.11.2004 00:00,108,86030,Helen Fielding,2004,1,0.005655375,0,9801,tt0317198,Bridget Jones: The Edge of Reason,7.78817,Same Bridget. Brand new diary.,Bridget Jones: The Edge of Reason,"Comedy, Romance","FR, DE, IE, GB, US",2004,0.43947198156316414,0.22324884832693767,0.46654643348162605,-0.05560992341421799
1374,15000000,New Line Cinema,USA,Other,Family,10411980,Raise Your Voice,8.10.2004 00:00,100,23974,Mitch Rotter,2004,0,-0.305868,-30,14024,tt0361696,Raise Your Voice,4.387004,Don't Hold Back ...Don't Give Up.,Raise Your Voice,"Music, Drama, Romance",US,2004,-0.6307218074845337,-0.3448510610778144,-0.563184089142367,-1.0072378507490414
1375,30000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Drama,12831121,Wicker Park,3.09.2004 00:00,114,47335,Gilles Mimouni,2004,0,-0.572295967,-60,11208,tt0324554,Wicker Park,5.605652,Passion never dies.,Wicker Park,"Drama, Mystery, Romance, Thriller",US,2004,0.011394465944085023,0.6493237803805016,-0.1755417219414661,-0.6662667042684732
1376,60000000,Dimension Films,USA,Other,Comedy,88237754,Starsky & Hutch,5.03.2004 00:00,101,125648,William Blinn,2004,1,0.470629233,50,9384,tt0335438,Starsky & Hutch,10.776138,They're the man.,Starsky & Hutch,"Comedy, Crime",US,2004,1.2956270128013223,-0.27383857240222037,1.1239504531625166,0.7804074291004128
1377,45000000,Twentieth Century Fox Film Corporation,USA,Other,Action,21009180,Flight of the Phoenix,17.12.2004 00:00,113,47448,Lukas Heller,2004,0,-0.533129333,-50,11866,tt0377062,Flight of the Phoenix,15.434731,"Out of the ashes, hope will rise.",Flight of the Phoenix,"Action, Adventure, Drama, Thriller",US,2004,0.6535107393727038,0.5783112917049077,-0.17366664863579848,2.0838566582431586
1378,23000000,Other,USA,Other,Comedy,12189514,Chasing Liberty,9.01.2004 00:00,101,31901,Derek Guiley,2004,0,-0.47002113,-50,14844,tt0360139,Chasing Liberty,5.950792,How do you fall in love with the whole world watching?,Chasing Liberty,"Comedy, Romance","GB, US",2004,-0.28825979498927035,-0.27383857240222037,-0.431646867071328,-0.5696983912721829
1379,18000000,Fox 2000 Pictures,USA,Other,Adventure,16702864,Catch That Kid,6.02.2004 00:00,91,8514,Nikolaj Arcel,2004,0,-0.072063111,-10,20483,tt0337917,Catch That Kid,5.226389,They're on a mission without permission.,Catch That Kid,"Family, Action, Adventure",US,2004,-0.50229855279881,-0.9839634591581604,-0.8197206670682231,-0.7723824488704089
1380,31000000,Universal Pictures,Other,Other,Comedy,17001133,Wimbledon,17.09.2004 00:00,98,54188,Adam Brooks,2004,0,-0.451576355,-50,11823,tt0360201,Wimbledon,14.224013,She's the golden girl. He's the longshot. It's a match made in...,Wimbledon,"Comedy, Romance","FR, GB",2004,0.05420221750599294,-0.48687603842900234,-0.06182599305880814,1.74510428304978
1381,3500000,Screen Gems,USA,Other,Action,96793,D.E.B.S.,25.03.2005 00:00,91,12868,Angela Robinson,2004,0,-0.972344857,-100,540,tt0367631,D.E.B.S.,5.161493,Evil is so totally busted!,D.E.B.S.,Action,US,2005,-1.1230109504464747,-0.9839634591581604,-0.7474722673082504,-0.7905400001255728
1382,25000000,New Line Cinema,USA,Other,Action,32003620,Cellular,10.09.2004 00:00,94,82822,Larry Cohen,2004,1,0.2801448,30,9759,tt0337921,Cellular,5.918816,If the signal dies so does she,Cellular,"Action, Adventure, Crime, Thriller","DE, US",2004,-0.20264429186545455,-0.7709259931313783,0.413314263883557,-0.5786451038420659
1383,22000000,Fox Searchlight Pictures,USA,Other,Comedy,12784713,I Heart Huckabees,22.10.2004 00:00,107,58556,David O. Russell,2004,0,-0.418876682,-40,1599,tt0356721,I Heart Huckabees,11.953055,An existential comedy,I Heart Huckabees,"Comedy, Romance","DE, US",2004,-0.33106754655117826,0.15223635965134366,0.01065471666823842,1.1097024665537802
1384,35000000,Twentieth Century Fox Film Corporation,USA,Other,Animation,75369589,Garfield,11.06.2004 00:00,80,64907,Jim Davis,2004,1,1.153416829,120,8920,tt0356634,Garfield,10.003679,Get ready for frisky business.,Garfield,"Animation, Comedy, Family",US,2004,0.2254332237536246,-1.7651008345896944,0.11604047387439059,0.5642775615428959
1385,11000000,Fox Searchlight Pictures,USA,Other,Biography,10214647,Kinsey,7.01.2005 00:00,118,44032,Bill Condon,2004,0,-0.071395727,-10,11184,tt0362269,Kinsey,6.3793,Let's talk about sex,Kinsey,Drama,"DE, US",2005,-0.8019528137321653,0.9333737350828777,-0.23035028060182206,-0.44980416091518466
1386,19000000,Paramount Pictures,USA,Other,Adventure,58169327,Without a Paddle,20.08.2004 00:00,95,39199,Fred Wolf,2004,1,2.061543526,210,10762,tt0364751,Without a Paddle,6.046516,"The call of the wild, the thrill of adventure. The mistake of a lifetime.",Without a Paddle,"Action, Adventure, Comedy, Thriller",US,2004,-0.459490801236902,-0.6999135044557844,-0.31054699994953633,-0.5429153316637433
1387,23000000,Other,USA,Other,Drama,16136476,Vanity Fair,1.09.2004 00:00,141,18147,Matthew Faulk,2004,0,-0.298414087,-30,11632,tt0241025,Vanity Fair,6.614456,"On September 1st, a heroine will rise.",Vanity Fair,"Drama, Romance","GB, US",2004,-0.28825979498927035,2.5666609746215396,-0.6598748161523258,-0.3840087787196824
1388,12000000,Other,Other,Other,Drama,261481,2046,29.09.2004 00:00,129,44039,Kar-Wai Wong,2004,0,-0.978209917,-100,844,tt0212712,2046,7.157169,Are you still in the mood for love?,2046,"Fantasy, Drama, Science Fiction, Romance","DE, HK, CN, FR, IT",2004,-0.7591450621702575,1.7145111105144117,-0.23023412561828513,-0.23216060449717638
1389,16000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,13922211,Soul Plane,28.05.2004 00:00,86,19204,Bo Zenga,2004,0,-0.129861813,-10,12657,tt0367085,Soul Plane,8.604389,Announcing the arrival of the first airline with soul.,Soul Plane,"Romance, Comedy",US,2004,-0.5879140559226258,-1.3390259025361304,-0.6423354136382488,0.1727637564418377
1390,50000000,Other,USA,Renny Harlin,Horror,41821986,Exorcist: The Beginning,20.08.2004 00:00,114,29891,William Peter Blatty,2004,0,-0.16356028,-20,11026,tt0204313,Exorcist: The Beginning,13.02369,Go back to where the horror began.,Exorcist: The Beginning,"Horror, Mystery, Thriller",US,2004,0.8675494971822433,0.6493237803805016,-0.4649999409155046,1.4092603728665323
1391,8600000,Other,USA,Other,Comedy,4992159,Club Dread,27.02.2004 00:00,104,24974,Jay Chandrasekhar,2004,0,-0.419516395,-40,11217,tt0331953,Club Dread,6.57613,A vacation to die for,Club Dread,"Comedy, Horror",US,2004,-0.9046914174807443,-0.06080110637543835,-0.5465905200656621,-0.3947321870869994
1392,24000000,DreamWorks,USA,Other,Comedy,17071962,Win a Date with Tad Hamilton!,23.01.2004 00:00,100,23925,Victor Levin,2004,0,-0.28866825,-30,13476,tt0335559,Win a Date with Tad Hamilton!,5.924226,"In every love story, there's only room for one leading man.",Win a Date with Tad Hamilton!,"Comedy, Romance",US,2004,-0.24545204342736246,-0.3448510610778144,-0.5639971740271255,-0.5771314149815746
1393,40000000,Paramount Pictures,USA,Other,Comedy,10387706,The Perfect Score,30.01.2004 00:00,93,20826,Marc Hyman,2004,0,-0.74030735,-70,13505,tt0314498,The Perfect Score,6.2425,The S.A.T is hard to take. It's even harder to steal.,The Perfect Score,"Comedy, Crime","DE, US",2004,0.43947198156316414,-0.8419384818069724,-0.6154206445958336,-0.4880800640788067
1394,100000000,Touchstone Pictures,USA,Other,Action,67286731,Hidalgo,5.03.2004 00:00,136,70672,John Fusco,2004,0,-0.32713269,-30,2023,tt0317648,Hidalgo,8.140709,Unbridled. Unbroken. Unbeaten.,Hidalgo,"Western, Adventure","US, MA",2004,3.007937075277639,2.2115985312435695,0.21170239960159376,0.043028589929350235
1395,500000,Other,USA,Other,Crime,603951,Mean Creek,29.09.2004 00:00,90,27763,Jacob Estes,2004,1,0.207902,20,12281,tt0377091,Mean Creek,12.428269,"Beneath the surface, everyone has a secret.",Mean Creek,"Crime, Drama",US,2004,-1.2514342051321985,-1.0549759478337544,-0.5003110559107324,1.242664784141481
1396,60000000,Other,USA,Other,Comedy,73780539,Christmas with the Kranks,24.11.2004 00:00,99,30985,John Grisham,2004,1,0.22967565,20,13673,tt0388419,Christmas with the Kranks,7.584918,No! Ho! Ho!,Christmas with the Kranks,"Comedy, Family",US,2004,1.2956270128013223,-0.41586354975340833,-0.44684657634558955,-0.11247873825202877
1397,58000000,New Line Cinema,USA,Other,Action,28328132,After the Sunset,12.11.2004 00:00,97,40092,Paul Zbyszewski,2004,0,-0.511583931,-50,10589,tt0367479,After the Sunset,11.945666,Who will walk away?,After the Sunset,"Action, Comedy, Crime, Drama",US,2004,1.2100115096775066,-0.5578885271045964,-0.295728942764039,1.1076350641526393
1398,40000000,Warner Bros.,USA,Other,Action,21215059,Torque,16.01.2004 00:00,84,24682,Matt Johnson,2004,0,-0.469623525,-50,10718,tt0329691,Torque,5.574983,Circuit of Fire,Torque,Action,"AU, US",2004,0.43947198156316414,-1.4810508798873183,-0.5514358422360599,-0.67484772527816
1399,23000000,Other,Other,Other,Biography,6318709,Beyond the Sea,29.12.2004 00:00,118,13453,Kevin Spacey,2004,0,-0.725273522,-70,6478,tt0363473,Beyond the Sea,8.963653,"In the era of cool, Bobby Darin was the soundtrack.",Beyond the Sea,"Drama, Music","DE, GB, US",2004,-0.28825979498927035,0.9333737350828777,-0.7377650293983781,0.2732838885630042
1400,15000000,Other,USA,Other,Comedy,1339668,A Dirty Shame,24.09.2004 00:00,89,11124,John Waters,2004,0,-0.9106888,-90,13702,tt0365125,A Dirty Shame,7.665431,Threatening the very limits of common decency.,A Dirty Shame,Comedy,US,2004,-0.6307218074845337,-1.1259884365093484,-0.7764114517780235,-0.08995163451363185
1401,20000000,New Line Cinema,Other,Other,Drama,5005883,Birth,29.10.2004 00:00,100,31210,Jean-Claude Carrière,2004,0,-0.74970585,-70,10740,tt0337876,Birth,6.771415,Be careful what you wish for.,Birth,"Drama, Mystery, Thriller","FR, DE, US, GB",2004,-0.4166830496749941,-0.3448510610778144,-0.44311302330333097,-0.34009249593708757
1402,7000000,Other,Other,Other,Comedy,6601079,Bride & Prejudice,11.03.2005 00:00,111,18188,Jane Austen,2004,0,-0.056988714,-10,57825,tt0361411,Bride & Prejudice,9.55791,Bollywood meets Hollywood... And it's a perfect match,Bride & Prejudice,"Drama, Comedy, Music, Romance","GB, US",2005,-0.973183819979797,0.4362863143537197,-0.6591944798201809,0.43955379635762787
1403,50000000,Other,USA,Other,Comedy,6471394,The Big Bounce,30.01.2004 00:00,88,16502,Elmore Leonard,2004,0,-0.87057212,-90,12634,tt0315824,The Big Bounce,6.496271,It's all in who you trust,The Big Bounce,"Comedy, Crime",US,2004,0.8675494971822433,-1.1970009251849423,-0.6871712372835052,-0.4170763051479913
