,budget,company,director,gross,name,released,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,score_norm,votes_norm,popularity_norm
1345,35000000,Other,Other,20422207,Little Black Book,6.08.2004 00:00,5.3,Brittany Murphy,15844,Melissa Carter,2004,0,-0.416508371,-40,FALSE,14846,tt0361841,Little Black Book,"Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.",5.093704,Have you ever been tempted to look inside his...,Little Black Book,"Comedy, Romance, Drama",en,US,plan,2004,0.18138695817573602,-1.1672277516410514,-0.7299410456645306,-0.8757390411957339
1346,11000000,Other,Other,3753806,Vera Drake,4.02.2005 00:00,7.7,Imelda Staunton,21213,Mike Leigh,2004,0,-0.658744909,-70,FALSE,11109,tt0383694,Vera Drake,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,4.681074,Wife. Mother. Criminal.,Vera Drake,"Crime, Drama",en,"GB, FR","england, mother role, women's prison, police, neighbor, pregnant, female protagonist, miscarriage, tailor, fingerprinting, unwanted pregnancy, 1950s",2005,-0.8366511601188839,1.6661926672218228,-0.6452790495844295,-0.9913907093832799
1347,27000000,Paramount Pictures,Other,8725813,Suspect Zero,27.08.2004 00:00,5.9,Aaron Eckhart,17171,Zak Penn,2004,0,-0.676821741,-70,FALSE,8080,tt0324127,Suspect Zero,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.",7.550891,Who's next?,Suspect Zero,"Crime, Thriller",en,"DE, GB, US",serial killer,2004,-0.15795908125580393,-0.45887264692533225,-0.7090160188814622,-0.18704026602487447
1348,50000,Other,Other,155212,Eating Out,24.02.2012 00:00,5.9,Scott Lunsford,5354,Q. Allan Brocka,2004,1,2.10424,210,FALSE,14681,tt0372884,Eating Out,"After getting dumped by his girlfriend Tiffani (Rebekah Kochan), Caleb (Scott Lunsford) commiserates with his roommate Kyle (Jim Verraros), who notes that while he has trouble getting the men he wants he could get any woman because he's gay.",1.954508,The fastest way to a girl's heart is through her gay best friend.,Eating Out,Comedy,en,US,"gay, gay relationship",2012,-1.301131051590804,-0.45887264692533225,-0.895354407348319,-1.7555908555758608
1349,25000000,Other,Other,14379751,Godsend,30.04.2004 00:00,4.8,Robert De Niro,23154,Mark Bomback,2004,0,-0.42480996,-40,FALSE,11058,tt0335121,Godsend,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",11.271148,"When a miracle becomes a nightmare, evil is born.",Godsend,"Drama, Horror, Science Fiction, Thriller",en,"CA, US","schizophrenia, clone, loss of son, nightmare, doctor",2004,-0.24279559111368892,-1.7575236722374834,-0.614672058637982,0.8556709477414427
1350,3000000,Other,Other,2037545,We Don't Live Here Anymore,3.09.2004 00:00,6.3,Mark Ruffalo,8531,Andre Dubus,2004,0,-0.320818333,-30,FALSE,23601,tt0361309,We Don't Live Here Anymore,"Married couple Jack and Terry Linden are experiencing a difficult period in their relationship. When Jack decides to step outside the marriage, he becomes involved with Edith, who happens to be the wife of his best friend and colleague, Hank Evans. Learning of their partners' infidelity, Terry and Hank engage in their own extramarital affair together. Now, both marriages and friendships are on the brink of collapse.",2.127661,Why do we want what we can't have?,We Don't Live Here Anymore,"Drama, Romance",en,"US, CA","adultery, loyalty, forbidden love, marriage, romance, independent film, unfaithfulness",2004,-1.175997199550424,0.013364089551812711,-0.8452573387049066,-1.7070596452865503
1351,12000000,Other,Other,195378,Modigliani,29.09.2004 00:00,7.4,Andy Garcia,9098,Mick Davis,2004,0,-0.9837185,-100,FALSE,34308,tt0367188,Modigliani,"Set in Paris in 1919, biopic centers on the life of late Italian artist Amedeo Modigliani, focusing on his last days as well as his rivalry with Pablo Picasso. Modigliani, a Jew, has fallen in love with Jeanne, a young and beautiful Catholic girl. The couple has an illegitimate child, and Jeanne's bigoted parents send the baby to a faraway convent to be raised by nuns. Modigliani is distraught and",7.275868,His passion was life. His obsession was art.,Modigliani,Drama,en,"FR, DE, IT, RO, GB, US","painter, biography, romance, montparnasse, picasso",2004,-0.7942329051899414,1.3120151148639638,-0.836316502091493,-0.26412353369795566
1352,20000000,Universal Pictures,Other,8054280,Connie and Carla,16.04.2004 00:00,6.3,Nia Vardalos,7171,Nia Vardalos,2004,0,-0.597286,-60,FALSE,15673,tt0345074,Connie and Carla,"After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with",9.502332,"When you follow your dream, there's no telling what you'll become.",Connie and Carla,"Music, Comedy, Crime",en,US,"gay, drag queen, mistaken identity",2004,-0.4548868657584014,0.013364089551812711,-0.8667027316400784,0.35990834900450513
1353,6500000,Other,Other,1029872,A Home at the End of the World,14.10.2004 00:00,6.8,Colin Farrell,12420,Michael Cunningham,2004,0,-0.841558154,-80,FALSE,18923,tt0359423,A Home at the End of the World,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.",4.136105,Family can be whatever you want it to be.,A Home at the End of the World,"Romance, Drama",en,US,"gay, aids, based on novel, art house, tantrum, bisexual, lgbt",2004,-1.027533307299125,0.6036600101482448,-0.7839329761130808,-1.1441342664695286
1354,40000000,Other,Other,29077547,Rent,23.11.2005 00:00,7.0,Taye Diggs,43683,Stephen Chbosky,2005,0,-0.273061325,-30,FALSE,1833,tt0294870,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village, New York, USA. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, HIV/AIDS, and modern day life.",9.530278,No day but today.,Rent,"Drama, Romance",en,US,"gay, sex, aids, musical, hiv, based on play or musical, african american, rock opera, missing person, hiv positive, home movie, mugging, telephone call  , lower east side",2005,0.39347823282044847,0.8397783783868178,-0.29095700601581875,0.3677410357194051
1355,40000000,Universal Pictures,Other,25514517,Serenity,30.09.2005 00:00,7.9,Nathan Fillion,255155,Joss Whedon,2005,0,-0.362137075,-40,FALSE,16320,tt0379786,Serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",11.919995,Can't stop the signal.,Serenity,"Science Fiction, Action, Adventure, Thriller","en, zh",US,"martial arts, telepathy, dystopia, spaceship, fugitive, based on tv series, planet, throat slitting, cannibal, reavers, operative, ex soldier, firefly",2005,0.39347823282044847,1.9023110354603958,3.0436754460331907,1.0375293631462477
1356,28000000,Other,Other,38405088,Pride & Prejudice,23.11.2005 00:00,7.8,Keira Knightley,209548,Jane Austen,2005,1,0.371610286,40,FALSE,4348,tt0414387,Pride & Prejudice,"Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",14.439083,A romance ahead of its time.,Pride & Prejudice,"Drama, Romance",en,"FR, GB, US","bachelor, beautiful, prejudice, suitor, period drama, georgian, pride, 18th century, opposites attract",2005,-0.11554082632686145,1.7842518513411088,2.32451365515497,1.743577710361014
1357,50000000,Touchstone Pictures,Other,51085416,The Hitchhiker's Guide to the Galaxy,29.04.2005 00:00,6.8,Martin Freeman,165212,Douglas Adams,2005,1,0.02170832,0,FALSE,7453,tt0371724,The Hitchhiker's Guide to the Galaxy,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",13.257255,Don't leave Earth without it.,The Hitchhiker's Guide to the Galaxy,"Adventure, Comedy, Family, Science Fiction",en,US,"bureaucracy, android, based on novel, chase, space travel, galaxy, alien, stop motion, survival, hitchhiker, robot, alien invasion, hyperspace, meaning of life, destruction of earth, intergalactic travel, islington england",2005,0.8176607821098735,0.6036600101482448,1.6253938454683687,1.4123357267176746
1358,100000000,Warner Bros.,Other,75976178,Constantine,18.02.2005 00:00,6.9,Keanu Reeves,253723,Jamie Delano,2005,0,-0.24023822,-20,FALSE,561,tt0360486,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",9.615691,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",Constantine,"Drama, Fantasy, Horror","en, pt, tl","DE, US","angel, confession, exorcism, archangel gabriel, holy water, supernatural, based on comic, lucifer, demon, occult, aftercreditsstinger",2005,2.938573528556998,0.7217191942675317,3.021094708766157,0.3916805358403439
1359,43000000,Twentieth Century Fox Film Corporation,Other,24409722,Elektra,14.01.2005 00:00,4.8,Jennifer Garner,75843,Mark Steven Johnson,2005,0,-0.432332047,-40,FALSE,9947,tt0357277,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",13.802674,Looks can kill,Elektra,"Action, Fantasy","en, ja","CA, US","martial arts, based on comic, female assassin, spin off",2005,0.520732997607276,-1.7575236722374834,0.2161634622158911,1.5652054095114198
1360,28000000,Fox 2000 Pictures,Other,119519402,Walk the Line,18.11.2005 00:00,7.9,Joaquin Phoenix,198923,Johnny Cash,2005,1,3.268550071,330,FALSE,69,tt0358273,Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",11.476443,Love is a burning thing.,Walk the Line,"Drama, Music, Romance","en, ru","DE, US","germany, prison, music record, adultery, country music, guitar, loss of brother, concert, marriage, single, accident, 1960s",2005,-0.11554082632686145,1.9023110354603958,2.15697152284894,0.9132108968982229
1361,7000000,Other,Other,17044981,The Devil's Rejects,22.07.2005 00:00,6.9,Sid Haig,80744,Rob Zombie,2005,1,1.434997286,140,FALSE,1696,tt0395584,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",12.221507,Death walks behind. Hell waits ahead.,The Devil's Rejects,"Drama, Horror, Crime","es, en","DE, US","sadistic, killing, fire, sheriff, bounty hunter, cocaine, motel, ax, sadism, psychopath, road trip, sequel, murder, rampage, antisocial personality disorder, serial killer, shootout, torture, corpse, sadist, extreme violence, brutality, maniac, violence, stabbing, killing spree, held at gunpoint, cult film, roadkill, macabre, misogynist, road movie, killer clown, painted face, evil clown, homicidal maniac, sadistic horror",2005,-1.0063241798346538,0.7217191942675317,0.2934457201388889,1.1220369505212895
1362,40000000,Warner Bros.,Tim Burton,53359111,Corpse Bride,23.09.2005 00:00,7.4,Johnny Depp,205383,Tim Burton,2005,1,0.333977775,30,FALSE,3933,tt0121164,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",12.920032,There's been a grave misunderstanding.,Corpse Bride,"Romance, Fantasy, Animation, Music",en,US,"shyness, england, cheating, old town, grave, skeleton, musical, marriage, wedding ring, stop motion, animation, money, wedding, corpse, wedding ceremony, parents, dark fantasy, european, ring, piano",2005,0.39347823282044847,1.3120151148639638,2.258837139291006,1.3178190834750387
1363,15000000,Other,Other,31726995,The Wedding Date,4.02.2005 00:00,6.1,Dermot Mulroney,41497,Elizabeth Young,2005,1,1.115133,110,FALSE,6961,tt0372532,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",5.615303,Love doesn't come cheap.,The Wedding Date,"Comedy, Romance",en,US,"based on novel, callboy, wedding, escort, fake boyfriend, woman director",2005,-0.6669781404031139,-0.22275427868676032,-0.32542732142485226,-0.7295456125188179
