,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,title,genres_edited,spoken_languages_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm
1304,20000000,Walt Disney Pictures,USA,Other,Adventure,67406573,Holes,PG,18.04.2003 00:00,117,7.1,Shia LaBeouf,63052,Louis Sachar,2003,1,2.37032865,240,FALSE,8326,tt0311289,Holes,"Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.",Holes,"Adventure, Family, Drama, Comedy",en,"curse, suitor, false accusations, reference to annabel lee, digging, baseball player, mountain climbing",2003,-0.4000213884586411,0.8371409481012807,0.9920656074916677,0.13784355141855736
1305,78000000,Other,USA,Other,Action,431881,Daredevil,PG-13,14.02.2003 00:00,103,5.3,Ben Affleck,185444,Mark Steven Johnson,2003,0,-0.994463064,-100,FALSE,9480,tt0287978,Daredevil,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.",Daredevil,"Fantasy, Action, Crime, Science Fiction, Thriller","en, it, el","blindness and impaired vision, narration, marvel comic, superhero, daredevil, hazardous waste, mob hit, duringcreditsstinger",2003,2.052532185763508,-0.1578181946372047,-1.1339742634093837,2.2718855017344133
1306,35000000,Paramount Pictures,USA,Richard Linklater,Comedy,81261177,School of Rock,PG-13,3.10.2003 00:00,108,7.1,Jack Black,224330,Mike White,2003,1,1.321747914,130,FALSE,1584,tt0332379,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",School of Rock,"Comedy, Music",en,"rock and roll, rock, high school, music band",2003,0.23425970832294923,0.1975243563408258,0.9920656074916677,2.9499065756606697
1307,30000000,Columbia Pictures Corporation,USA,Other,Mystery,52159536,Identity,R,25.04.2003 00:00,90,7.3,John Cusack,192146,Michael Cooney,2003,1,0.7386512,70,FALSE,2832,tt0309698,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",Identity,"Mystery, Thriller",en,"prostitute, detective, nevada, prisoner, rain, motel, weather, multiple character, ex-cop, stranded, murder, serial killer, scream, storm, psychiatrist, convict, psychopathy, thunderstorm, rainstorm, split personality, mental disorders, murder mystery, dissociative identity disorder, isolated place",2003,0.022832676062419115,-1.081708827180084,1.228292259814007,2.3887423972097457
1308,30000000,New Line Cinema,USA,Other,Action,82622655,Freddy vs. Jason,R,15.08.2003 00:00,97,5.8,Robert Englund,95076,Wes Craven,2003,1,1.7540885,180,FALSE,6466,tt0329101,Freddy vs. Jason,"Evil dream-demon Freddy Krueger devises a plan to manipulate the unstoppable Jason Vorhees into hacking up the teenagers of Elm Street in an effort to make people remember the name Freddy Krueger, thus freeing him from limbo.",Freddy vs. Jason,Horror,en,"murder, marijuana, teenager, bad dream",2003,0.022832676062419115,-0.5842292558108413,-0.543407632603536,0.6962179502102674
1309,24000000,DreamWorks,USA,Other,Comedy,75585093,Old School,R,21.02.2003 00:00,88,7.2,Luke Wilson,193885,Court Crandall,2003,1,2.149378875,210,FALSE,11635,tt0302886,Old School,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,Old School,Comedy,en,"sex doll, streaking, mouth to mouth resuscitation",2003,-0.230879762650217,-1.2238458475712963,1.1101789336528378,2.4190638148808294
1310,76000000,Universal Pictures,USA,Other,Action,127154901,2 Fast 2 Furious,PG-13,6.06.2003 00:00,107,5.9,Paul Walker,211309,Gary Scott Thompson,2003,1,0.673090803,70,FALSE,584,tt0322259,2 Fast 2 Furious,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",2 Fast 2 Furious,"Action, Crime, Thriller","en, es","miami, car race, sports car, los angeles, car, automobile racing",2003,1.9679613728592962,0.1264558461452197,-0.4252943064423658,2.7228708197692493
1311,78000000,Other,USA,Other,Action,66465204,The League of Extraordinary Gentlemen,PG-13,11.07.2003 00:00,110,5.8,Sean Connery,148712,Alan Moore,2003,0,-0.147882,-10,FALSE,8698,tt0311429,The League of Extraordinary Gentlemen,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",The League of Extraordinary Gentlemen,"Fantasy, Action, Thriller, Science Fiction","en, de, it","saving the world, vampire, bite, men, invisible man, captain nemo, allan quatermain, venezia, immortal",2003,2.052532185763508,0.339661376732038,-0.543407632603536,1.6314218364703275
1312,7000000,Other,USA,Other,Horror,12634962,House of 1000 Corpses,R,11.04.2003 00:00,89,6.0,Sid Haig,64612,Rob Zombie,2003,1,0.804994571,80,FALSE,2662,tt0251736,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,House of 1000 Corpses,Horror,en,"upper class, halloween, psychopath, urban legend, youth, satanic ritual",2003,-0.9497316723360194,-1.1527773373756902,-0.3071809802811967,0.16504390309589523
1313,95000000,Paramount Pictures,USA,Other,Action,65660196,Lara Croft Tomb Raider: The Cradle of Life,PG-13,25.07.2003 00:00,117,5.5,Angelina Jolie,110166,Dean Georgaris,2003,0,-0.308840042,-30,FALSE,1996,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,"Lara Croft ventures to an underwater temple in search of the mythological Pandora's Box but, after securing it, it is promptly stolen by the villainous leader of a Chinese crime syndicate. Lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities.",Lara Croft Tomb Raider: The Cradle of Life,"Action, Adventure, Fantasy, Thriller","en, zh","riddle, treasure, medallion, kenia, alexander the great, pandora's box, chinese mafia, treasure hunt, hong kong, archaeologist, based on video game, archeology ",2003,2.7713840954493105,0.8371409481012807,-0.8977476110870444,0.959329044319901
1314,22000000,Touchstone Pictures,USA,Other,Drama,58331254,Open Range,R,15.08.2003 00:00,139,7.5,Kevin Costner,57419,Lauran Paine,2003,1,1.651420636,170,FALSE,2055,tt0316356,Open Range,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,Open Range,Western,en,"horse, beef, ranger",2003,-0.31545057555442907,2.400648172404615,1.4645189121363462,0.03962587129134956
1315,85000000,Columbia Pictures Corporation,USA,Other,Action,47726342,The Rundown,PG-13,26.09.2003 00:00,104,6.7,Dwayne Johnson,87321,R.J. Stewart,2003,0,-0.438513624,-40,FALSE,10159,tt0327850,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",The Rundown,"Adventure, Action, Comedy, Thriller","pt, en","hunter, bounty, bounty hunter, fight, amazon, treasure hunt, jungle",2003,2.3485300309282504,-0.08674968444159861,0.5196123028469902,0.5610008173527321
1316,50000000,Other,USA,Other,Comedy,105813373,How to Lose a Guy in 10 Days,PG-13,7.02.2003 00:00,116,6.4,Kate Hudson,172078,Michele Alexander,2003,1,1.11626746,110,FALSE,9919,tt0251127,How to Lose a Guy in 10 Days,"An advice columnist, Andie Anderson (Kate Hudson), tries pushing the boundaries of what she can write about in her new piece about how to get a man to leave you in 10 days. Her editor, Lana (Bebe Neuwirth), loves it, and Andie goes off to find a man she can use for the experiment. Enter executive Ben Berry (Matthew McConaughey), who is so confident in his romantic prowess that he thinks he can make any woman fall in love with him in 10 days. When Andie and Ben meet, their plans backfire.",How to Lose a Guy in 10 Days,"Comedy, Romance",en,"new york, bet, journalist, therapist, advertising expert, relationship",2003,0.8685408051045396,0.7660724379056746,0.16527232436348183,2.0388342834528124
1317,55000000,Universal Pictures,USA,Other,Comedy,104565114,American Wedding,R,1.08.2003 00:00,96,6.3,Jason Biggs,171577,Adam Herz,2003,1,0.901183891,90,FALSE,8273,tt0328828,American Wedding,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",American Wedding,"Comedy, Romance",en,"handcuffs, sister sister relationship, spanner, blow job, stag night, wedding",2003,1.0799678373650696,-0.6552977660064474,0.04715899820231167,2.030098785894898
1318,30000000,New Line Cinema,USA,Other,Comedy,41407470,Secondhand Lions,PG,19.09.2003 00:00,111,7.6,Haley Joel Osment,45722,Tim McCanlies,2003,1,0.380249,40,FALSE,13156,tt0327137,Secondhand Lions,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",Secondhand Lions,"Comedy, Drama, Family",en,"texas, money, veteran",2003,0.022832676062419115,0.4107298869276441,1.5826322382975153,-0.16432445792007414
1319,26000000,New Line Cinema,USA,Other,Horror,46961214,Final Destination 2,R,31.01.2003 00:00,90,6.2,A.J. Cook,129165,J. Mackye Gruber,2003,1,0.806200538,80,FALSE,9358,tt0309593,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",Final Destination 2,"Horror, Mystery",en,"ambulance, premonition, hospital",2003,-0.14630894974600497,-1.081708827180084,-0.07095432795885744,1.29059794272871
1320,20000000,Other,USA,Other,Crime,16248701,21 Grams,R,16.01.2004 00:00,124,7.7,Sean Penn,200427,Guillermo Arriaga,2003,0,-0.18756495,-20,FALSE,470,tt0315733,21 Grams,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",21 Grams,"Drama, Crime, Thriller",en,"life and death, transplantation, suicide attempt, desperation, loss of family, ex-detainee, sadness, rage and hate, car crash",2004,-0.4000213884586411,1.3346205194705234,1.7007455644586855,2.5331309306969474
1321,50000000,Universal Pictures,USA,Other,Crime,19593740,The Life of David Gale,R,21.02.2003 00:00,130,7.6,Kevin Spacey,94693,Charles Randolph,2003,0,-0.6081252,-60,FALSE,11615,tt0289992,The Life of David Gale,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,The Life of David Gale,"Drama, Thriller, Crime","en, es","prison, journalist, texas, professor, death penalty, death row, interview, murder, reporter, intern, innocent, activist",2003,0.8685408051045396,1.76103158064416,1.5826322382975153,0.6895399151510235
1322,15000000,DreamWorks,USA,Other,Drama,13005485,House of Sand and Fog,R,9.01.2004 00:00,126,7.6,Jennifer Connelly,58778,Andre Dubus III,2003,0,-0.132967667,-10,FALSE,11093,tt0315983,House of Sand and Fog,"Behrani, an Iranian immigrant buys a California bungalow, thinking he can fix it up, sell it again, and make enough money to send his son to college. However, the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county, she is left with nowhere to go. Wanting her house back, she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law, so they find themselves involved in a difficult moral dilemma.",House of Sand and Fog,Drama,"en, fa","san francisco, immigrant, house, intimidation, iranian",2004,-0.6114484207191712,1.4767575398617356,1.5826322382975153,0.06332156227179966
1323,29000000,Columbia Pictures Corporation,USA,Other,Action,56359780,Once Upon a Time in Mexico,R,12.09.2003 00:00,102,6.4,Antonio Banderas,137276,Robert Rodriguez,2003,1,0.94344069,90,FALSE,1428,tt0285823,Once Upon a Time in Mexico,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",Once Upon a Time in Mexico,Action,"en, es","corruption, cia",2003,-0.019452730389686906,-0.22888670483281082,0.16527232436348183,1.4320223353279968
