,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released
2249,30000000,2975649,Miss Potter,9.03.2007 00:00,88,7,25132,2006,0,-0.9008117,-90,13967,tt0482546,Miss Potter,8.599342,Miss Potter,2007
2250,6000000,63257940,Madea's Family Reunion,24.02.2006 00:00,107,5.1,9376,2006,1,9.54299,950,16781,tt0455612,Madea's Family Reunion,4.304175,Madea's Family Reunion,2006
2251,50000000,1000045,Goya's Ghosts,18.01.2008 00:00,113,6.9,26348,2006,0,-0.9799991,-100,11515,tt0455957,Goya's Ghosts,5.91265,Goya's Ghosts,2008
2252,16800000,220914,Fur: An Imaginary Portrait of Diane Arbus,2.03.2007 00:00,122,6.5,13848,2006,0,-0.986850357,-100,18615,tt0422295,Fur: An Imaginary Portrait of Diane Arbus,5.108321,Fur: An Imaginary Portrait of Diane Arbus,2007
2253,13000000,1173673,Find Me Guilty,17.03.2006 00:00,125,7.1,29604,2006,0,-0.909717462,-90,9950,tt0419749,Find Me Guilty,15.295949,Find Me Guilty,2006
2254,500000,654132,Another Gay Movie,3.05.2007 00:00,92,5,8093,2006,1,0.308264,30,12795,tt0443431,Another Gay Movie,5.978211,Another Gay Movie,2007
2255,6500000,13367101,Friends with Money,21.04.2006 00:00,88,5.8,21023,2006,1,1.056477077,110,8998,tt0436331,Friends with Money,8.869162,Friends with Money,2006
2256,50000000,28142535,The Ant Bully,28.07.2006 00:00,88,5.9,31986,2006,0,-0.4371493,-40,9906,tt0429589,The Ant Bully,7.000272,The Ant Bully,2006
2257,20000000,13395961,One Night with the King,13.10.2006 00:00,123,6.3,6072,2006,0,-0.33020195,-30,15005,tt0430431,One Night with the King,3.660528,One Night with the King,2006
2258,17000000,7191830,American Dreamz,21.04.2006 00:00,107,5.5,23173,2006,0,-0.576951176,-60,9310,tt0465142,American Dreamz,4.936369,American Dreamz,2006
2259,13000000,1150403,Infamous,13.10.2006 00:00,110,7.1,14841,2006,0,-0.911507462,-90,9672,tt0420609,Infamous,5.169999,Infamous,2006
2260,26000000,17127992,Annapolis,27.01.2006 00:00,108,5.8,18618,2006,0,-0.341231077,-30,13275,tt0417433,Annapolis,5.450751,Annapolis,2006
2261,13000000,10996440,The Astronaut Farmer,23.02.2007 00:00,104,6.3,20587,2006,0,-0.15412,-20,5172,tt0469263,The Astronaut Farmer,6.862146,The Astronaut Farmer,2007
2262,18000000,418296,Seraphim Falls,18.01.2008 00:00,115,6.7,25950,2006,0,-0.976761333,-100,13249,tt0479537,Seraphim Falls,5.034585,Seraphim Falls,2008
2263,500000,23000,Poultrygeist: Night of the Chicken Dead,6.07.2012 00:00,103,6.2,6500,2006,0,-0.954,-100,17287,tt0462485,Poultrygeist: Night of the Chicken Dead,5.072909,Poultrygeist: Night of the Chicken Dead,2012
2264,32000000,1308696,The Good German,19.01.2007 00:00,105,6.1,22267,2006,0,-0.95910325,-100,182,tt0452624,The Good German,5.290831,The Good German,2007
2265,15000000,20998709,Flicka,20.10.2006 00:00,95,6.2,6494,2006,1,0.399913933,40,14012,tt0434215,Flicka,3.94159,Flicka,2006
2266,26000000,16647384,Unaccompanied Minors,8.12.2006 00:00,90,5.1,8970,2006,0,-0.359716,-40,18147,tt0488658,Unaccompanied Minors,5.437197,Unaccompanied Minors,2006
2267,150000000,319071806,Transformers,3.07.2007 00:00,144,7.1,541000,2007,1,1.127145373,110,1858,tt0418279,Transformers,5.587707,Transformers,2007
2268,25000000,74283625,No Country for Old Men,21.11.2007 00:00,122,8.1,679346,2007,1,1.971345,200,6977,tt0477348,No Country for Old Men,15.565484,No Country for Old Men,2007
2269,150000000,292004738,Harry Potter and the Order of the Phoenix,11.07.2007 00:00,138,7.5,396738,2007,1,0.946698253,90,675,tt0373889,Harry Potter and the Order of the Phoenix,21.3643,Harry Potter and the Order of the Phoenix,2007
2270,61000000,47003582,Shooter,23.03.2007 00:00,124,7.2,273032,2007,0,-0.229449475,-20,7485,tt0822854,Shooter,14.246918,Shooter,2007
2271,25000000,40222514,There Will Be Blood,25.01.2008 00:00,158,8.1,412459,2007,1,0.60890056,60,7345,tt0469494,There Will Be Blood,8.200627,There Will Be Blood,2008
2272,15000000,18352454,Into the Wild,19.10.2007 00:00,148,8.1,471946,2007,1,0.223496933,20,5915,tt0758758,Into the Wild,15.423538,Into the Wild,2007
2273,18000000,25593755,The Mist,21.11.2007 00:00,126,7.2,239527,2007,1,0.421875278,40,5876,tt0884328,The Mist,8.435642,The Mist,2007
2274,19000000,20300218,Gone Baby Gone,19.10.2007 00:00,114,7.7,212956,2007,1,0.068432526,10,4771,tt0452623,Gone Baby Gone,6.148516,Gone Baby Gone,2007
2275,300000000,309420425,Pirates of the Caribbean: At World's End,25.05.2007 00:00,169,7.1,514191,2007,1,0.031401417,0,285,tt0449088,Pirates of the Caribbean: At World's End,31.363664,Pirates of the Caribbean: At World's End,2007
2276,150000000,256386216,I Am Legend,14.12.2007 00:00,101,7.2,579646,2007,1,0.70924144,70,6479,tt0480249,I Am Legend,11.379355,I Am Legend,2007
2277,30000000,31655091,August Rush,21.11.2007 00:00,114,7.5,92924,2007,1,0.0551697,10,5123,tt0426931,August Rush,8.874048,August Rush,2007
2278,30000000,50927067,Atonement,11.01.2008 00:00,123,7.8,207447,2007,1,0.6975689,70,4347,tt0783233,Atonement,8.913338,Atonement,2008
2279,258000000,336530303,Spider-Man 3,4.05.2007 00:00,139,6.2,416842,2007,1,0.304381019,30,559,tt0413300,Spider-Man 3,27.614265,Spider-Man 3,2007
2280,150000000,206445654,Ratatouille,29.06.2007 00:00,111,8,516560,2007,1,0.37630436,40,2062,tt0382932,Ratatouille,20.50803,Ratatouille,2007
2281,30000000,3904982,The Assassination of Jesse James by the Coward Robert Ford,19.10.2007 00:00,160,7.5,146553,2007,0,-0.869833933,-90,4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,10.111313,The Assassination of Jesse James by the Coward Robert Ford,2007
2282,7500000,143495265,Juno,25.12.2007 00:00,96,7.5,439421,2007,1,18.132702,1810,7326,tt0467406,Juno,11.791591,Juno,2007
2283,85000000,127807262,Enchanted,21.11.2007 00:00,107,7.1,153161,2007,1,0.503614847,50,4523,tt0461770,Enchanted,11.447798,Enchanted,2007
2284,180000000,70107728,The Golden Compass,7.12.2007 00:00,113,6.1,157342,2007,0,-0.610512622,-60,2268,tt0385752,The Golden Compass,11.481379,The Golden Compass,2007
2285,100000000,130164645,American Gangster,2.11.2007 00:00,157,7.8,342994,2007,1,0.30164645,30,4982,tt0765429,American Gangster,9.644542,American Gangster,2007
2286,110000000,227471070,The Bourne Ultimatum,3.08.2007 00:00,115,8.1,537243,2007,1,1.067918818,110,2503,tt0440963,The Bourne Ultimatum,18.173269,The Bourne Ultimatum,2007
2287,15000000,28638916,28 Weeks Later,11.05.2007 00:00,100,7,225731,2007,1,0.909261067,90,1562,tt0463854,28 Weeks Later,12.884191,28 Weeks Later,2007
2288,30000000,53695808,P.S. I Love You,21.12.2007 00:00,126,7.1,180134,2007,1,0.789860267,80,6023,tt0431308,P.S. I Love You,10.304881,P.S. I Love You,2007
2289,25000000,71985628,1408,22.06.2007 00:00,104,6.8,226504,2007,1,1.87942512,190,3021,tt0450385,1408,9.196884,1408,2007
2290,30000000,148734225,Knocked Up,1.06.2007 00:00,129,7,313748,2007,1,3.9578075,400,4964,tt0478311,Knocked Up,9.058516,Knocked Up,2007
2291,110000000,134529403,Live Free or Die Hard,27.06.2007 00:00,128,7.2,352297,2007,1,0.222994573,20,1571,tt0337978,Live Free or Die Hard,14.886039,Live Free or Die Hard,2007
2292,45000000,24343673,Across the Universe,12.10.2007 00:00,133,7.4,96537,2007,0,-0.459029489,-50,4688,tt0445922,Across the Universe,9.161581,Across the Universe,2007
2293,17000000,82272442,Bridge to Terabithia,16.02.2007 00:00,96,7.2,119947,2007,1,3.839555412,380,1265,tt0398808,Bridge to Terabithia,8.460206,Bridge to Terabithia,2007
2294,110000000,115802596,Ghost Rider,16.02.2007 00:00,114,5.2,194164,2007,1,0.052750873,10,1250,tt0259324,Ghost Rider,11.902354,Ghost Rider,2007
2295,17500000,11902715,The Darjeeling Limited,26.10.2007 00:00,91,7.2,149906,2007,0,-0.319844857,-30,4538,tt0838221,The Darjeeling Limited,6.493474,The Darjeeling Limited,2007
2296,10000000,17609452,Hostel: Part II,8.06.2007 00:00,94,5.5,74531,2007,1,0.7609452,80,1691,tt0498353,Hostel: Part II,8.916747,Hostel: Part II,2007
2297,20000000,80209692,Disturbia,13.04.2007 00:00,105,6.9,196330,2007,1,3.0104846,300,8271,tt0486822,Disturbia,18.006896,Disturbia,2007
2298,32000000,35193167,The Number 23,23.02.2007 00:00,101,6.4,174137,2007,1,0.099786469,10,3594,tt0481369,The Number 23,8.140941,The Number 23,2007
2299,10000000,1959420,Margot at the Wedding,14.12.2007 00:00,93,6.1,16620,2007,0,-0.804058,-80,13998,tt0757361,Margot at the Wedding,9.374829,Margot at the Wedding,2007
2300,140000000,140125968,Rush Hour 3,10.08.2007 00:00,91,6.2,130138,2007,1,0.000899771,0,5174,tt0293564,Rush Hour 3,9.718111,Rush Hour 3,2007
2301,160000000,320706665,Shrek the Third,18.05.2007 00:00,93,6.1,230142,2007,1,1.004416656,100,810,tt0413267,Shrek the Third,14.072479,Shrek the Third,2007
2302,175000000,100462298,Evan Almighty,22.06.2007 00:00,96,5.4,121468,2007,0,-0.425929726,-40,2698,tt0413099,Evan Almighty,9.156877,Evan Almighty,2007
2303,12000000,5972884,Lars and the Real Girl,2.11.2007 00:00,106,7.4,122310,2007,0,-0.502259667,-50,6615,tt0805564,Lars and the Real Girl,8.025118,Lars and the Real Girl,2007
2304,32000000,39568996,30 Days of Night,19.10.2007 00:00,113,6.6,146606,2007,1,0.236531125,20,4513,tt0389722,30 Days of Night,8.764548,30 Days of Night,2007
2305,10000000,63300095,Saw IV,26.10.2007 00:00,93,5.9,119307,2007,1,5.3300095,530,663,tt0890870,Saw IV,12.233863,Saw IV,2007
2306,85000000,117154724,Ocean's Thirteen,8.06.2007 00:00,122,6.9,274708,2007,1,0.378290871,40,298,tt0496806,Ocean's Thirteen,12.16276,Ocean's Thirteen,2007
2307,150000000,126631277,Bee Movie,2.11.2007 00:00,91,6.1,115409,2007,0,-0.155791487,-20,5559,tt0389790,Bee Movie,8.774374,Bee Movie,2007
2308,45000000,93466502,The Bucket List,11.01.2008 00:00,97,7.4,198697,2007,1,1.077033378,110,7350,tt0825232,The Bucket List,9.070643,The Bucket List,2008
2309,15000,107918810,Paranormal Activity,16.10.2009 00:00,86,6.3,195668,2007,1,7193.587333,719360,23827,tt1179904,Paranormal Activity,12.706424,Paranormal Activity,2009
2310,20000000,28476219,Mr. Brooks,1.06.2007 00:00,120,7.3,129919,2007,1,0.42381095,40,3432,tt0780571,Mr. Brooks,7.423812,Mr. Brooks,2007
2311,75000000,183135014,The Simpsons Movie,27.07.2007 00:00,87,7.4,273363,2007,1,1.441800187,140,35,tt0462538,The Simpsons Movie,14.302911,The Simpsons Movie,2007
2312,75000000,66661095,Charlie Wilson's War,21.12.2007 00:00,102,7.1,94070,2007,0,-0.1111854,-10,6538,tt0472062,Charlie Wilson's War,9.979162,Charlie Wilson's War,2007
2313,50000000,27670986,Hannibal Rising,9.02.2007 00:00,121,6.2,91666,2007,0,-0.44658028,-40,1248,tt0367959,Hannibal Rising,2.159558,Hannibal Rising,2007
2314,22000000,90648202,The Game Plan,28.09.2007 00:00,110,6.2,48000,2007,1,3.120372818,310,13680,tt0492956,The Game Plan,9.627676,The Game Plan,2007
2315,85000000,120059556,I Now Pronounce You Chuck & Larry,20.07.2007 00:00,115,6,126092,2007,1,0.412465365,40,3563,tt0762107,I Now Pronounce You Chuck & Larry,6.645799,I Now Pronounce You Chuck & Larry,2007
2316,45000000,50648679,Resident Evil: Extinction,21.09.2007 00:00,94,6.3,162711,2007,1,0.1255262,10,7737,tt0432021,Resident Evil: Extinction,3.009134,Resident Evil: Extinction,2007
2317,70000000,18211013,Next,27.04.2007 00:00,96,6.2,131848,2007,0,-0.739842671,-70,1738,tt0435705,Next,9.41746,Next,2007
2318,25000000,47642963,Dan in Real Life,26.10.2007 00:00,98,6.8,89881,2007,1,0.90571852,90,7211,tt0480242,Dan in Real Life,8.936547,Dan in Real Life,2007
2319,39000000,12807139,Shoot 'Em Up,7.09.2007 00:00,86,6.7,134902,2007,0,-0.671611821,-70,4141,tt0465602,Shoot 'Em Up,7.259086,Shoot 'Em Up,2007
2320,130000000,219964115,National Treasure: Book of Secrets,21.12.2007 00:00,124,6.5,193052,2007,1,0.692031654,70,6637,tt0465234,National Treasure: Book of Secrets,12.854373,National Treasure: Book of Secrets,2007
2321,25000000,34925283,Good Luck Chuck,21.09.2007 00:00,101,5.6,77598,2007,1,0.39701132,40,10030,tt0452625,Good Luck Chuck,7.456047,Good Luck Chuck,2007
2322,25000000,49033882,Michael Clayton,12.10.2007 00:00,119,7.3,140798,2007,1,0.96135528,100,4566,tt0465538,Michael Clayton,7.857078,Michael Clayton,2007
2323,61000000,118594548,Blades of Glory,30.03.2007 00:00,100,6.3,137537,2007,1,0.944172918,90,9955,tt0445934,Blades of Glory,5.956794,Blades of Glory,2007
2324,35000000,5932060,The Last Legion,17.08.2007 00:00,102,5.4,30987,2007,0,-0.830512571,-80,9703,tt0462396,The Last Legion,8.920545,The Last Legion,2007
2325,60000000,95673607,Norbit,9.02.2007 00:00,100,4,56668,2007,1,0.594560117,60,9757,tt0477051,Norbit,7.667874,Norbit,2007
2326,150000000,97822171,Meet the Robinsons,30.03.2007 00:00,95,6.9,72807,2007,0,-0.347852193,-30,1267,tt0396555,Meet the Robinsons,10.529576,Meet the Robinsons,2007
2327,25000000,33302167,Mr. Bean's Holiday,24.08.2007 00:00,90,6.3,96177,2007,1,0.33208668,30,1268,tt0453451,Mr. Bean's Holiday,10.19853,Mr. Bean's Holiday,2007
2328,60000000,217326974,Alvin and the Chipmunks,14.12.2007 00:00,92,5.2,62132,2007,1,2.622116233,260,6477,tt0952640,Alvin and the Chipmunks,11.805233,Alvin and the Chipmunks,2007
2329,20000000,10005534,Bratz,3.08.2007 00:00,100,2.9,15573,2007,0,-0.4997233,-50,14123,tt0804452,Bratz,9.033651,Bratz,2007
2330,20000000,39739367,Epic Movie,26.01.2007 00:00,86,2.3,93481,2007,1,0.98696835,100,9760,tt0799949,Epic Movie,5.549609,Epic Movie,2007
2331,15000000,20804166,The Hills Have Eyes II,23.03.2007 00:00,89,5.1,53021,2007,1,0.3869444,40,9793,tt0800069,The Hills Have Eyes II,5.559312,The Hills Have Eyes 2,2007
2332,80000000,15071514,The Invasion,17.08.2007 00:00,99,5.9,67939,2007,0,-0.811606075,-80,4858,tt0427392,The Invasion,5.228837,The Invasion,2007
2333,18000000,7083025,Before the Devil Knows You're Dead,26.10.2007 00:00,117,7.3,85707,2007,0,-0.606498611,-60,7972,tt0292963,Before the Devil Knows You're Dead,9.309967,Before the Devil Knows You're Dead,2007
2334,40000000,50572589,Music and Lyrics,14.02.2007 00:00,95,6.5,86258,2007,1,0.264314725,30,11172,tt0758766,Music and Lyrics,7.196688,Music and Lyrics,2007
2335,55000000,16285240,Elizabeth: The Golden Age,12.10.2007 00:00,114,6.9,58073,2007,0,-0.703904727,-70,4517,tt0414055,Elizabeth: The Golden Age,7.608243,Elizabeth: The Golden Age,2007
2336,8600000,14377198,Awake,30.11.2007 00:00,84,6.5,66246,2007,1,0.671767209,70,13483,tt0211933,Awake,7.076062,Awake,2007
2337,35000000,18317151,Walk Hard: The Dewey Cox Story,21.12.2007 00:00,96,6.7,58230,2007,0,-0.476652829,-50,6575,tt0841046,Walk Hard: The Dewey Cox Story,7.219935,Walk Hard: The Dewey Cox Story,2007
2338,2600000,38108,Rewind,6.02.2009 00:00,92,7.2,46642,2007,0,-0.985343077,-100,217341,tt2193185,Rewind,2.065884,Rewind,2009
2339,20000000,19661987,Reign Over Me,23.03.2007 00:00,124,7.5,86887,2007,0,-0.01690065,0,2355,tt0490204,Reign Over Me,10.027137,Reign Over Me,2007
2340,35000000,14998070,Lions for Lambs,9.11.2007 00:00,92,6.2,42926,2007,0,-0.571483714,-60,4515,tt0891527,Lions for Lambs,5.80986,Lions for Lambs,2007
2341,19000000,19363565,Vacancy,20.04.2007 00:00,85,6.2,84066,2007,1,0.019135,0,10294,tt0452702,Vacancy,7.712309,Vacancy,2007
2342,20000000,15800078,The Kite Runner,11.01.2008 00:00,128,7.6,71096,2007,0,-0.2099961,-20,7979,tt0419887,The Kite Runner,5.970067,The Kite Runner,2008
2343,1500000,19067631,Waitress,25.05.2007 00:00,108,7,39286,2007,1,11.711754,1170,10758,tt0473308,Waitress,11.276024,Waitress,2007
2344,27500000,9736045,Rendition,19.10.2007 00:00,122,6.8,49635,2007,0,-0.645962,-60,5125,tt0804522,Rendition,13.482558,Rendition,2007
2345,60795000,23984949,Perfect Stranger,13.04.2007 00:00,109,5.7,39651,2007,0,-0.605478263,-60,7183,tt0457433,Perfect Stranger,9.925255,Perfect Stranger,2007
2346,21000000,28563179,We Own the Night,12.10.2007 00:00,117,6.9,75706,2007,1,0.360151381,40,2001,tt0498399,We Own the Night,7.572144,We Own the Night,2007
2347,30000000,16930884,88 Minutes,18.04.2008 00:00,108,5.9,68510,2007,0,-0.4356372,-40,3489,tt0411061,88 Minutes,8.552967,88 Minutes,2008
2348,16500000,18670946,Becoming Jane,10.08.2007 00:00,120,7.1,50326,2007,1,0.131572485,10,2977,tt0416508,Becoming Jane,7.829737,Becoming Jane,2007
2349,5000000,244397,Youth Without Youth,26.10.2007 00:00,124,6.3,11873,2007,0,-0.9511206,-100,7797,tt0481797,Youth Without Youth,3.934387,Youth Without Youth,2007
2350,100000000,58867694,Surf's Up,8.06.2007 00:00,85,6.7,57904,2007,0,-0.41132306,-40,9408,tt0423294,Surf's Up,11.526339,Surf's Up,2007
2351,20000000,25925170,The Nanny Diaries,24.08.2007 00:00,106,6.2,51024,2007,1,0.2962585,30,12435,tt0489237,The Nanny Diaries,6.764056,The Nanny Diaries,2007
2352,30000000,20568319,The Invisible,27.04.2007 00:00,102,6.3,32253,2007,0,-0.314389367,-30,9785,tt0435670,The Invisible,6.097503,The Invisible,2007
2353,12000000,7498716,I Know Who Killed Me,27.07.2007 00:00,100,3.6,23832,2007,0,-0.375107,-40,5857,tt0897361,I Know Who Killed Me,4.961439,I Know Who Killed Me,2007
2354,4600000,434417,Savage Grace,25.01.2008 00:00,97,5.9,9518,2007,0,-0.905561522,-90,10822,tt0379976,Savage Grace,5.225054,Savage Grace,2008
2355,22000000,25628629,Mr. Woodcock,14.09.2007 00:00,100,5.2,32229,2007,1,0.164937682,20,13257,tt0419984,Mr. Woodcock,9.461012,Mr. Woodcock,2007
2356,27000000,7486906,Martian Child,2.11.2007 00:00,106,6.8,18187,2007,0,-0.722707185,-70,5126,tt0415965,Martian Child,5.038252,Martian Child,2007
2357,28000000,43107979,No Reservations,27.07.2007 00:00,104,6.3,62276,2007,1,0.539570679,50,3638,tt0481141,No Reservations,9.672317,No Reservations,2007
2358,16500000,11892415,Sydney White,21.09.2007 00:00,108,6.3,40178,2007,0,-0.279247576,-30,10760,tt0815244,Sydney White,6.463883,Sydney White,2007
2359,60000000,4535117,In the Name of the King: A Dungeon Siege Tale,11.01.2008 00:00,127,3.8,39999,2007,0,-0.924414717,-90,2312,tt0460780,In the Name of the King: A Dungeon Siege Tale,6.502566,In the Name of the King: A Dungeon Siege Tale,2008
2360,45000000,4607608,Love in the Time of Cholera,16.11.2007 00:00,139,6.4,20111,2007,0,-0.897608711,-90,6639,tt0484740,Love in the Time of Cholera,5.20735,Love in the Time of Cholera,2007
2361,40000000,25117498,The Reaping,5.04.2007 00:00,99,5.7,38837,2007,0,-0.37206255,-40,1683,tt0444682,The Reaping,9.825841,The Reaping,2007
2362,10000000,11043445,In the Land of Women,20.04.2007 00:00,97,6.5,28844,2007,1,0.1043445,10,13067,tt0419843,In the Land of Women,9.351276,In the Land of Women,2007
2363,15000000,30226144,The Great Debaters,25.12.2007 00:00,126,7.6,50295,2007,1,1.015076267,100,14047,tt0427309,The Great Debaters,8.735448,The Great Debaters,2007
2364,5000000,23563,Sex and Death 101,22.02.2008 00:00,117,6,9860,2007,0,-0.9952874,-100,14424,tt0497972,Sex and Death 101,4.456694,Sex and Death 101,2008
2365,17000000,2626800,Captivity,13.07.2007 00:00,96,4.7,21178,2007,0,-0.845482353,-80,14125,tt0374563,Captivity,8.687797,Captivity,2007
2366,8000000,3992339,P2,9.11.2007 00:00,98,5.9,27335,2007,0,-0.500957625,-50,13474,tt0804516,P2,9.276709,P2,2007
2367,65000000,32061555,Mr. Magorium's Wonder Emporium,16.11.2007 00:00,93,6.2,37538,2007,0,-0.506745308,-50,2284,tt0457419,Mr. Magorium's Wonder Emporium,8.696467,Mr. Magorium's Wonder Emporium,2007
2368,6000000,20146,Wind Chill,3.08.2007 00:00,91,5.9,18857,2007,0,-0.996642333,-100,14223,tt0486051,Wind Chill,5.944181,Wind Chill,2007
2369,2000000,958961,Diary of the Dead,22.02.2008 00:00,95,5.7,42332,2007,0,-0.5205195,-50,13025,tt0848557,Diary of the Dead,12.001324,Diary of the Dead,2008
2370,16000000,35374833,The Messengers,2.02.2007 00:00,90,5.4,35022,2007,1,1.210927063,120,9966,tt0425430,The Messengers,9.629399,The Messengers,2007
2371,35000000,43799818,License to Wed,3.07.2007 00:00,91,5.3,33769,2007,1,0.251423371,30,2959,tt0762114,License to Wed,7.102076,License to Wed,2007
2372,12000000,3950294,Charlie Bartlett,22.02.2008 00:00,97,7,58595,2007,0,-0.670808833,-70,8669,tt0423977,Charlie Bartlett,6.135652,Charlie Bartlett,2008
2373,14000000,61356221,Stomp the Yard,12.01.2007 00:00,100,5.3,20221,2007,1,3.382587214,340,1931,tt0775539,Stomp the Yard,5.607508,Stomp the Yard,2007
2374,20000000,18882880,Georgia Rule,11.05.2007 00:00,100,5.9,21482,2007,0,-0.055856,-10,13159,tt0791304,Georgia Rule,7.281643,Georgia Rule,2007
2375,100000000,72006777,Fred Claus,9.11.2007 00:00,116,5.6,33861,2007,0,-0.27993223,-30,5375,tt0486583,Fred Claus,5.502098,Fred Claus,2007
2376,10000000,31339647,Daddy's Little Girls,14.02.2007 00:00,100,5.5,6254,2007,1,2.1339647,210,16555,tt0778661,Daddy's Little Girls,6.063809,Daddy's Little Girls,2007
2377,3800000,48034,Sukiyaki Western Django,15.09.2007 00:00,121,6.3,13379,2007,0,-0.987359474,-100,13637,tt0906665,Sukiyaki Western Django,9.239882,Sukiyaki Western Django,2007
2378,28000000,49631958,Are We Done Yet?,4.04.2007 00:00,92,4,16749,2007,1,0.772569929,80,10172,tt0422774,Are We Done Yet?,6.370205,Are We Done Yet?,2007
2379,16000000,3287315,Things We Lost in the Fire,19.10.2007 00:00,118,7.2,25351,2007,0,-0.794542813,-80,3877,tt0469623,Things We Lost in the Fire,11.446274,Things We Lost in the Fire,2007
